,weight,score,udstatus,tradestatus,amt
000153.SZ,0.0,-5167.0,0.0,4,63107535.0
000155.SZ,0.0,-5167.0,0.0,4,202010716.0
000156.SZ,0.0,-5167.0,0.0,4,95574283.0
000157.SZ,0.0,-5167.0,0.0,4,213378470.0
000158.SZ,0.0,-5167.0,0.0,4,2262616970.0
000159.SZ,0.0,-5167.0,0.0,4,35694052.0
000166.SZ,0.0,-5167.0,0.0,4,137408790.0
000301.SZ,0.0,-5167.0,0.0,4,238268061.0
000333.SZ,0.0,-5167.0,0.0,4,1500198904.0
000338.SZ,0.0,-5167.0,0.0,4,787353682.0
000400.SZ,0.0,-5167.0,0.0,4,163458024.0
000401.SZ,0.0,-5167.0,0.0,4,69384271.0
000402.SZ,0.0,-5167.0,0.0,4,69577390.0
000403.SZ,0.0,-5167.0,0.0,4,126588776.0
000404.SZ,0.0,-5167.0,0.0,4,162217044.0
000407.SZ,0.0,-5167.0,0.0,4,29507570.0
000408.SZ,0.0,-5167.0,0.0,4,122045023.0
000409.SZ,0.0,-5167.0,0.0,4,448167173.0
000410.SZ,0.0,-5167.0,0.0,4,16380367.0
000411.SZ,0.0,-5167.0,0.0,4,46340884.0
000413.SZ,0.0,-5167.0,0.0,4,52858297.0
000415.SZ,0.0,-5167.0,0.0,4,22148245.0
000416.SZ,0.0,-5167.0,0.0,4,21131413.0
000417.SZ,0.0,-5167.0,0.0,4,82571287.0
000419.SZ,0.0,-5167.0,0.0,4,78195499.0
000420.SZ,0.0,-5167.0,0.0,4,53410673.0
000421.SZ,0.0,-5167.0,0.0,4,13226724.0
000422.SZ,0.0,-5167.0,0.0,4,80028777.0
000423.SZ,0.0,-5167.0,0.0,4,432770792.0
000425.SZ,0.0,-5167.0,0.0,4,572616328.0
000426.SZ,0.0,-5167.0,0.0,4,158119366.0
000428.SZ,0.0,-5167.0,0.0,4,206279088.0
000429.SZ,0.0,-5167.0,0.0,4,26040201.0
000430.SZ,0.0,-5167.0,0.0,4,150758932.0
000488.SZ,0.0,-5167.0,0.0,4,71091361.0
000498.SZ,0.0,-5167.0,0.0,4,165768191.0
000501.SZ,0.0,-5167.0,0.0,4,149232826.0
000503.SZ,0.0,-5167.0,0.0,4,268573549.0
000504.SZ,0.0,-5167.0,0.0,4,27423325.0
000505.SZ,0.0,-5167.0,0.0,4,73709733.0
000506.SZ,0.0,-5167.0,0.0,4,485040998.0
000507.SZ,0.0,-5167.0,0.0,4,32505234.0
000509.SZ,0.0,-5167.0,0.0,4,15945934.0
000510.SZ,0.0,-5167.0,0.0,4,43563969.0
000513.SZ,0.0,-5167.0,0.0,4,842444209.0
000514.SZ,0.0,-5167.0,0.0,4,20477828.0
000516.SZ,0.0,-5167.0,0.0,4,331856970.0
000517.SZ,0.0,-5167.0,0.0,4,26596398.0
000518.SZ,0.0,-5167.0,0.0,4,15548067.0
000519.SZ,0.0,-5167.0,0.0,4,634089614.0
000520.SZ,0.0,-5167.0,0.0,4,24226342.0
000521.SZ,0.0,-5167.0,0.0,4,149718066.0
000523.SZ,0.0,-5167.0,0.0,4,35936954.0
000524.SZ,0.0,-5167.0,0.0,4,97244613.0
000525.SZ,0.0,-5167.0,0.0,4,115321431.0
000526.SZ,0.0,-5167.0,0.0,4,53048995.0
000528.SZ,0.0,-5167.0,0.0,4,75018030.0
000529.SZ,0.0,-5167.0,0.0,4,115854264.0
000530.SZ,0.0,-5167.0,0.0,4,23297554.0
000531.SZ,0.0,-5167.0,0.0,4,12387136.0
000532.SZ,0.0,-5167.0,0.0,4,22622928.0
000533.SZ,0.0,-5167.0,0.0,4,23492830.0
000534.SZ,0.0,-5167.0,0.0,4,108893734.0
000536.SZ,0.0,-5167.0,0.0,4,51052867.0
000537.SZ,0.0,-5167.0,0.0,4,106899087.0
000538.SZ,0.0,-5167.0,0.0,4,451491165.0
000539.SZ,0.0,-5167.0,0.0,4,120250760.0
000540.SZ,0.0,-5167.0,0.0,4,64960258.0
000541.SZ,0.0,-5167.0,0.0,4,54754900.0
000543.SZ,0.0,-5167.0,0.0,4,117651835.0
000544.SZ,0.0,-5167.0,0.0,4,69994808.0
000545.SZ,0.0,-5167.0,0.0,4,16755136.0
000546.SZ,0.0,-5167.0,0.0,4,114520518.0
000547.SZ,0.0,-5167.0,0.0,4,276999271.0
000548.SZ,0.0,-5167.0,0.0,4,25668893.0
000550.SZ,0.0,-5167.0,0.0,4,91626663.0
000551.SZ,0.0,-5167.0,0.0,4,42027039.0
000552.SZ,0.0,-5167.0,0.0,4,45379085.0
000553.SZ,0.0,-5167.0,0.0,4,69172520.0
000554.SZ,0.0,-5167.0,0.0,4,36507059.0
000555.SZ,0.0,-5167.0,0.0,4,336480895.0
000557.SZ,0.0,-5167.0,0.0,4,25186689.0
000558.SZ,0.0,-5167.0,0.0,4,46945995.0
000559.SZ,0.0,-5167.0,0.0,4,52823980.0
000560.SZ,0.0,-5167.0,1.0,4,118492480.0
000561.SZ,0.0,-5167.0,0.0,4,99876710.0
000563.SZ,0.0,-5167.0,0.0,4,60298184.0
000564.SZ,0.0,-5167.0,0.0,4,181832859.0
000565.SZ,0.0,-5167.0,0.0,4,14335551.0
000566.SZ,0.0,-5167.0,0.0,4,412780266.0
000567.SZ,0.0,-5167.0,0.0,4,66179213.0
000568.SZ,0.0,-5167.0,0.0,4,1397409705.0
000570.SZ,0.0,-5167.0,0.0,4,21900087.0
000571.SZ,0.0,-5167.0,0.0,4,12424106.0
000572.SZ,0.0,-5167.0,0.0,4,87217522.0
000573.SZ,0.0,-5167.0,0.0,4,38129544.0
000576.SZ,0.0,-5167.0,0.0,4,40479493.0
000581.SZ,0.0,-5167.0,0.0,4,155038839.0
000582.SZ,0.0,-5167.0,0.0,4,54113512.0
000584.SZ,0.0,-5167.0,0.0,4,169566930.0
000586.SZ,0.0,-5167.0,0.0,4,146320401.0
000587.SZ,0.0,-5167.0,,0,0.0
000589.SZ,0.0,-5167.0,0.0,4,34658827.0
000590.SZ,0.0,-5167.0,0.0,4,31971734.0
000591.SZ,0.0,-5167.0,0.0,4,156363729.0
000592.SZ,0.0,-5167.0,0.0,4,28336090.0
000593.SZ,0.0,-5167.0,0.0,4,99802811.0
000595.SZ,0.0,-5167.0,0.0,4,58857208.0
000596.SZ,0.0,-5167.0,0.0,4,883007754.0
000597.SZ,0.0,-5167.0,0.0,4,98791925.0
000598.SZ,0.0,-5167.0,0.0,4,36392450.0
000599.SZ,0.0,-5167.0,0.0,4,29743363.0
000600.SZ,0.0,-5167.0,0.0,4,46137244.0
000601.SZ,0.0,-5167.0,0.0,4,22233379.0
000603.SZ,0.0,-5167.0,0.0,4,312766171.0
000605.SZ,0.0,-5167.0,0.0,4,16521990.0
000606.SZ,0.0,-5167.0,0.0,4,5038780.0
000607.SZ,0.0,-5167.0,0.0,4,181358882.0
000608.SZ,0.0,-5167.0,0.0,4,20605560.0
000609.SZ,0.0,-5167.0,0.0,4,15382000.0
000610.SZ,0.0,-5167.0,0.0,4,575853170.0
000612.SZ,0.0,-5167.0,0.0,4,39174323.0
000615.SZ,0.0,-5167.0,0.0,4,142538405.0
000616.SZ,0.0,-5167.0,0.0,4,29886317.0
000617.SZ,0.0,-5167.0,0.0,4,1761209501.0
000619.SZ,0.0,-5167.0,0.0,4,21664547.0
000620.SZ,0.0,-5167.0,0.0,4,144002944.0
000622.SZ,0.0,-5167.0,0.0,4,14936996.0
000623.SZ,0.0,-5167.0,0.0,4,102906782.0
000625.SZ,0.0,-5167.0,0.0,4,1056540041.0
000626.SZ,0.0,-5167.0,0.0,4,21335606.0
000627.SZ,0.0,-5167.0,0.0,4,80837140.0
000628.SZ,0.0,-5167.0,0.0,4,80521661.0
000629.SZ,0.0,-5167.0,0.0,4,225888446.0
000630.SZ,0.0,-5167.0,0.0,4,196349403.0
000631.SZ,0.0,-5167.0,0.0,4,36113145.0
000632.SZ,0.0,-5167.0,0.0,4,28544186.0
000633.SZ,0.0,-5167.0,0.0,4,93462830.0
000635.SZ,0.0,-5167.0,0.0,4,43139417.0
000636.SZ,0.0,-5167.0,0.0,4,338623058.0
000637.SZ,0.0,-5167.0,0.0,4,30832820.0
000638.SZ,0.0,-5167.0,0.0,4,30199672.0
000639.SZ,0.0,-5167.0,0.0,4,21519394.0
000650.SZ,0.0,-5167.0,0.0,4,135456808.0
000651.SZ,0.0,-5167.0,0.0,4,1226454624.0
000652.SZ,0.0,-5167.0,0.0,4,83327188.0
000655.SZ,0.0,-5167.0,0.0,4,48520732.0
000656.SZ,0.0,-5167.0,0.0,4,160481595.0
000657.SZ,0.0,-5167.0,0.0,4,222864378.0
000659.SZ,0.0,-5167.0,0.0,4,36479058.0
000661.SZ,0.0,-5167.0,0.0,4,669814119.0
000663.SZ,0.0,-5167.0,0.0,4,96746254.0
000665.SZ,0.0,-5167.0,0.0,4,305174887.0
000666.SZ,0.0,-5167.0,0.0,4,56151685.0
000667.SZ,0.0,-5167.0,0.0,4,19441873.0
000668.SZ,0.0,-5167.0,0.0,4,17747382.0
000669.SZ,0.0,-5167.0,0.0,4,12303788.0
000670.SZ,0.0,-5167.0,0.0,4,230767528.0
000671.SZ,0.0,-5167.0,0.0,4,49240953.0
000672.SZ,0.0,-5167.0,0.0,4,77609304.0
000676.SZ,0.0,-5167.0,0.0,4,354191475.0
000677.SZ,0.0,-5167.0,0.0,4,14870155.0
000678.SZ,0.0,-5167.0,0.0,4,20329311.0
000679.SZ,0.0,-5167.0,0.0,4,31979378.0
000680.SZ,0.0,-5167.0,0.0,4,67049468.0
000681.SZ,0.0,-5167.0,0.0,4,653347859.0
000682.SZ,0.0,-5167.0,0.0,4,136767319.0
000683.SZ,0.0,-5167.0,0.0,4,672333291.0
000685.SZ,0.0,-5167.0,0.0,4,33241323.0
000686.SZ,0.0,-5167.0,0.0,4,44635164.0
000688.SZ,0.0,-5167.0,0.0,4,106750138.0
000690.SZ,0.0,-5167.0,0.0,4,108651462.0
000691.SZ,0.0,-5167.0,0.0,4,19468844.0
000692.SZ,0.0,-5167.0,0.0,4,23241762.0
000695.SZ,0.0,-5167.0,0.0,4,43162299.0
000697.SZ,0.0,-5167.0,0.0,4,37758369.0
000698.SZ,0.0,-5167.0,0.0,4,26918832.0
000700.SZ,0.0,-5167.0,0.0,4,41161235.0
000701.SZ,0.0,-5167.0,0.0,4,49839116.0
000702.SZ,0.0,-5167.0,0.0,4,97945968.0
000703.SZ,0.0,-5167.0,0.0,4,203904838.0
000705.SZ,0.0,-5167.0,0.0,4,40493935.0
000707.SZ,0.0,-5167.0,0.0,4,48476227.0
000708.SZ,0.0,-5167.0,0.0,4,94569686.0
000709.SZ,0.0,-5167.0,0.0,4,81957961.0
000710.SZ,0.0,-5167.0,0.0,4,171119743.0
000711.SZ,0.0,-5167.0,0.0,4,31457081.0
000712.SZ,0.0,-5167.0,0.0,4,46156822.0
000713.SZ,0.0,-5167.0,0.0,4,199092686.0
000715.SZ,0.0,-5167.0,0.0,4,203867783.0
000716.SZ,0.0,-5167.0,0.0,4,444495362.0
000717.SZ,0.0,-5167.0,0.0,4,50875391.0
000718.SZ,0.0,-5167.0,0.0,4,22229922.0
000719.SZ,0.0,-5167.0,0.0,4,260529849.0
000720.SZ,0.0,-5167.0,0.0,4,17703667.0
000721.SZ,0.0,-5167.0,0.0,4,1368776815.0
000722.SZ,0.0,-5167.0,0.0,4,44566805.0
000723.SZ,0.0,-5167.0,0.0,4,197434410.0
000725.SZ,0.0,-5167.0,0.0,4,1351518773.0
000726.SZ,0.0,-5167.0,0.0,4,37019543.0
000727.SZ,0.0,-5167.0,0.0,4,78579775.0
000728.SZ,0.0,-5167.0,0.0,4,159750336.0
000729.SZ,0.0,-5167.0,0.0,4,267001005.0
000731.SZ,0.0,-5167.0,0.0,4,31031756.0
000732.SZ,0.0,-5167.0,0.0,4,21407238.0
000733.SZ,0.0,-5167.0,0.0,4,280436307.0
000735.SZ,0.0,-5167.0,0.0,4,564526714.0
000736.SZ,0.0,-5167.0,0.0,4,215454588.0
000737.SZ,0.0,-5167.0,0.0,4,48254046.0
000738.SZ,0.0,-5167.0,0.0,4,167674453.0
000739.SZ,0.0,-5167.0,0.0,4,194745930.0
000750.SZ,0.0,-5167.0,0.0,4,64118067.0
000751.SZ,0.0,-5167.0,0.0,4,36139948.0
000752.SZ,0.0,-5167.0,0.0,4,4243937.0
000753.SZ,0.0,-5167.0,0.0,4,55155934.0
000755.SZ,0.0,-5167.0,0.0,4,47355828.0
000756.SZ,0.0,-5167.0,0.0,4,329865025.0
000757.SZ,0.0,-5167.0,0.0,4,25996972.0
000758.SZ,0.0,-5167.0,0.0,4,126404050.0
000759.SZ,0.0,-5167.0,0.0,4,134476126.0
000761.SZ,0.0,-5167.0,0.0,4,86993606.0
000762.SZ,0.0,-5167.0,0.0,4,315994634.0
000766.SZ,0.0,-5167.0,0.0,4,35515704.0
000767.SZ,0.0,-5167.0,0.0,4,17101782.0
000768.SZ,0.0,-5167.0,0.0,4,258930309.0
000776.SZ,0.0,-5167.0,0.0,4,905151383.0
000777.SZ,0.0,-5167.0,0.0,4,45230280.0
000778.SZ,0.0,-5167.0,0.0,4,106532134.0
000779.SZ,0.0,-5167.0,0.0,4,189376225.0
000782.SZ,0.0,-5167.0,0.0,4,21019888.0
000783.SZ,0.0,-5167.0,0.0,4,68118951.0
000785.SZ,0.0,-5167.0,0.0,4,101827623.0
000786.SZ,0.0,-5167.0,0.0,4,312952595.0
000788.SZ,0.0,-5167.0,0.0,4,50556596.0
000789.SZ,0.0,-5167.0,0.0,4,22639737.0
000790.SZ,0.0,-5167.0,0.0,4,30344320.0
000791.SZ,0.0,-5167.0,0.0,4,44866449.0
000792.SZ,0.0,-5167.0,0.0,4,476587592.0
000793.SZ,0.0,-5167.0,0.0,4,284115292.0
000795.SZ,0.0,-5167.0,0.0,4,64952603.0
000796.SZ,0.0,-5167.0,0.0,4,59710176.0
000797.SZ,0.0,-5167.0,0.0,4,75993579.0
000798.SZ,0.0,-5167.0,0.0,4,118894683.0
000799.SZ,0.0,-5167.0,0.0,4,1081638412.0
000800.SZ,0.0,-5167.0,0.0,4,68051718.0
000801.SZ,0.0,-5167.0,0.0,4,55057772.0
000802.SZ,0.0,-5167.0,0.0,4,88096542.0
000803.SZ,0.0,-5167.0,0.0,4,34910557.0
000806.SZ,0.0,-5167.0,0.0,4,4316755.0
000807.SZ,0.0,-5167.0,0.0,4,492215851.0
000809.SZ,0.0,-5167.0,0.0,4,8313117.0
000810.SZ,0.0,-5167.0,0.0,4,613234937.0
000811.SZ,0.0,-5167.0,0.0,4,51454899.0
000812.SZ,0.0,-5167.0,0.0,4,107396610.0
000813.SZ,0.0,-5167.0,0.0,4,77687672.0
000815.SZ,0.0,-5167.0,0.0,4,241749704.0
000816.SZ,0.0,-5167.0,0.0,4,39804796.0
000818.SZ,0.0,-5167.0,0.0,4,331676768.0
000819.SZ,0.0,-5167.0,0.0,4,69727455.0
000820.SZ,0.0,-5167.0,0.0,4,24246538.0
000821.SZ,0.0,-5167.0,0.0,4,1317079101.0
000822.SZ,0.0,-5167.0,0.0,4,52361440.0
000823.SZ,0.0,-5167.0,0.0,4,82436299.0
000825.SZ,0.0,-5167.0,0.0,4,90015456.0
000826.SZ,0.0,-5167.0,0.0,4,23795455.0
000828.SZ,0.0,-5167.0,0.0,4,21945027.0
000829.SZ,0.0,-5167.0,0.0,4,365276767.0
000830.SZ,0.0,-5167.0,0.0,4,239628216.0
000831.SZ,0.0,-5167.0,0.0,4,513402975.0
000833.SZ,0.0,-5167.0,0.0,4,141654830.0
000836.SZ,0.0,-5167.0,0.0,4,99896130.0
000837.SZ,0.0,-5167.0,0.0,4,204718753.0
000838.SZ,0.0,-5167.0,0.0,4,109670731.0
000839.SZ,0.0,-5167.0,0.0,4,81757096.0
000848.SZ,0.0,-5167.0,0.0,4,115393884.0
000850.SZ,0.0,-5167.0,0.0,4,16922745.0
000851.SZ,0.0,-5167.0,0.0,4,440684841.0
000852.SZ,0.0,-5167.0,0.0,4,86082057.0
000856.SZ,0.0,-5167.0,0.0,4,25793525.0
000858.SZ,0.0,-5167.0,0.0,4,2541477089.0
000859.SZ,0.0,-5167.0,0.0,4,37015289.0
000860.SZ,0.0,-5167.0,0.0,4,520670439.0
000861.SZ,0.0,-5167.0,0.0,4,27466367.0
000862.SZ,0.0,-5167.0,0.0,4,127267118.0
000863.SZ,0.0,-5167.0,0.0,4,61385459.0
000868.SZ,0.0,-5167.0,0.0,4,72876629.0
000869.SZ,0.0,-5167.0,0.0,4,73112652.0
000875.SZ,0.0,-5167.0,0.0,4,72964742.0
000876.SZ,0.0,-5167.0,0.0,4,990270562.0
000877.SZ,0.0,-5167.0,0.0,4,76821645.0
000878.SZ,0.0,-5167.0,0.0,4,196100737.0
000880.SZ,0.0,-5167.0,0.0,4,31764312.0
000881.SZ,0.0,-5167.0,0.0,4,22688409.0
000882.SZ,0.0,-5167.0,0.0,4,27355514.0
000883.SZ,0.0,-5167.0,0.0,4,38772202.0
000885.SZ,0.0,-5167.0,0.0,4,74984800.0
000886.SZ,0.0,-5167.0,1.0,4,243196707.0
000887.SZ,0.0,-5167.0,0.0,4,149018368.0
000888.SZ,0.0,-5167.0,0.0,4,145757790.0
000889.SZ,0.0,-5167.0,0.0,4,20710780.0
000890.SZ,0.0,-5167.0,0.0,4,172091881.0
000892.SZ,0.0,-5167.0,0.0,4,188863727.0
000893.SZ,0.0,-5167.0,0.0,4,120099048.0
000895.SZ,0.0,-5167.0,0.0,4,320082136.0
000897.SZ,0.0,-5167.0,0.0,4,45077884.0
000898.SZ,0.0,-5167.0,0.0,4,99282820.0
000899.SZ,0.0,-5167.0,0.0,4,51347669.0
000900.SZ,0.0,-5167.0,0.0,4,32241695.0
000901.SZ,0.0,-5167.0,0.0,4,150528745.0
000902.SZ,0.0,-5167.0,0.0,4,62934861.0
000903.SZ,0.0,-5167.0,0.0,4,15029580.0
000905.SZ,0.0,-5167.0,0.0,4,44146365.0
000906.SZ,0.0,-5167.0,0.0,4,40434375.0
000908.SZ,0.0,-5167.0,0.0,4,21583209.0
000909.SZ,0.0,-5167.0,0.0,4,88054079.0
000910.SZ,0.0,-5167.0,0.0,4,52675068.0
000911.SZ,0.0,-5167.0,0.0,4,346166045.0
000912.SZ,0.0,-5167.0,0.0,4,27188679.0
000913.SZ,0.0,-5167.0,0.0,4,159811881.0
000915.SZ,0.0,-5167.0,0.0,4,135339463.0
000917.SZ,0.0,-5167.0,0.0,4,96920214.0
000918.SZ,0.0,-5167.0,0.0,4,27682057.0
000919.SZ,0.0,-5167.0,0.0,4,81115098.0
000920.SZ,0.0,-5167.0,0.0,4,22837717.0
000921.SZ,0.0,-5167.0,0.0,4,305397634.0
000922.SZ,0.0,-5167.0,0.0,4,114143722.0
000923.SZ,0.0,-5167.0,0.0,4,110842441.0
000925.SZ,0.0,-5167.0,0.0,4,149822932.0
000926.SZ,0.0,-5167.0,0.0,4,54924663.0
000927.SZ,0.0,-5167.0,0.0,4,110122940.0
000928.SZ,0.0,-5167.0,0.0,4,143333439.0
000929.SZ,0.0,-5167.0,0.0,4,95011920.0
000930.SZ,0.0,-5167.0,0.0,4,80617625.0
000931.SZ,0.0,-5167.0,0.0,4,22790512.0
000932.SZ,0.0,-5167.0,0.0,4,404753345.0
000933.SZ,0.0,-5167.0,0.0,4,495986191.0
000935.SZ,0.0,-5167.0,0.0,4,56856464.0
000936.SZ,0.0,-5167.0,0.0,4,1121746966.0
000937.SZ,0.0,-5167.0,0.0,4,213140500.0
000938.SZ,0.0,-5167.0,1.0,4,1325636088.0
000948.SZ,0.0,-5167.0,0.0,4,320312353.0
000949.SZ,0.0,-5167.0,0.0,4,24938343.0
000950.SZ,0.0,-5167.0,0.0,4,118036756.0
000951.SZ,0.0,-5167.0,0.0,4,226827795.0
000952.SZ,0.0,-5167.0,0.0,4,17944868.0
000953.SZ,0.0,-5167.0,0.0,4,16787781.0
000955.SZ,0.0,-5167.0,0.0,4,26647852.0
000957.SZ,0.0,-5167.0,0.0,4,171040680.0
000958.SZ,0.0,-5167.0,0.0,4,40589376.0
000959.SZ,0.0,-5167.0,0.0,4,75513624.0
000960.SZ,0.0,-5167.0,0.0,4,232680060.0
000961.SZ,0.0,-5167.0,0.0,4,110963383.0
000962.SZ,0.0,-5167.0,0.0,4,129107001.0
000963.SZ,0.0,-5167.0,0.0,4,584604868.0
000965.SZ,0.0,-5167.0,0.0,4,48648867.0
000966.SZ,0.0,-5167.0,0.0,4,51821887.0
000967.SZ,0.0,-5167.0,0.0,4,40171440.0
000968.SZ,0.0,-5167.0,0.0,4,45810499.0
000969.SZ,0.0,-5167.0,0.0,4,154034008.0
000970.SZ,0.0,-5167.0,0.0,4,226225700.0
000971.SZ,0.0,-5167.0,0.0,4,6745287.0
000972.SZ,0.0,-5167.0,0.0,4,34583601.0
000973.SZ,0.0,-5167.0,0.0,4,35801794.0
000975.SZ,0.0,-5167.0,0.0,4,504461114.0
000976.SZ,0.0,-5167.0,0.0,4,33977838.0
000977.SZ,0.0,-5167.0,0.0,4,3935600561.0
000978.SZ,0.0,-5167.0,0.0,4,180838948.0
000980.SZ,0.0,-5167.0,0.0,4,196727320.0
000981.SZ,0.0,-5167.0,0.0,4,39769834.0
000982.SZ,0.0,-5167.0,0.0,4,31842666.0
000983.SZ,0.0,-5167.0,0.0,4,462262149.0
000985.SZ,0.0,-5167.0,0.0,4,38380554.0
000987.SZ,0.0,-5167.0,0.0,4,107078065.0
000988.SZ,0.0,-5167.0,1.0,4,1437815192.0
000989.SZ,0.0,-5167.0,0.0,4,676143462.0
000990.SZ,0.0,-5167.0,0.0,4,42866966.0
000993.SZ,0.0,-5167.0,0.0,4,24720888.0
000995.SZ,0.0,-5167.0,0.0,4,23910161.0
000996.SZ,0.0,-5167.0,0.0,4,43811870.0
000997.SZ,0.0,-5167.0,0.0,4,155802599.0
000998.SZ,0.0,-5167.0,0.0,4,242396408.0
000999.SZ,0.0,-5167.0,0.0,4,614850218.0
001201.SZ,0.0,-5167.0,0.0,4,92177472.0
001202.SZ,0.0,-5167.0,0.0,4,17716787.0
001203.SZ,0.0,-5167.0,0.0,4,55001762.0
001205.SZ,0.0,-5167.0,0.0,4,50000720.0
001206.SZ,0.0,-5167.0,0.0,4,32327926.0
001207.SZ,0.0,-5167.0,0.0,4,18186134.0
001208.SZ,0.0,-5167.0,0.0,4,18299756.0
001209.SZ,0.0,-5167.0,0.0,4,13595747.0
001210.SZ,0.0,-5167.0,0.0,4,7368867.0
001211.SZ,0.0,-5167.0,0.0,4,8876235.0
001212.SZ,0.0,-5167.0,0.0,4,163729804.0
001213.SZ,0.0,-5167.0,0.0,4,52341754.0
001215.SZ,0.0,-5167.0,0.0,4,67948331.0
001216.SZ,0.0,-5167.0,0.0,4,17658154.0
001217.SZ,0.0,-5167.0,0.0,4,12718460.0
001218.SZ,0.0,-5167.0,0.0,4,17443378.0
001219.SZ,0.0,-5167.0,0.0,4,40258949.0
001222.SZ,0.0,-5167.0,0.0,4,19194866.0
001223.SZ,0.0,-5167.0,0.0,4,186544711.0
001225.SZ,0.0,-5167.0,0.0,4,26066195.0
001226.SZ,0.0,-5167.0,0.0,4,10181684.0
001227.SZ,0.0,-5167.0,0.0,4,64371947.0
001228.SZ,0.0,-5167.0,0.0,4,102587983.0
001229.SZ,0.0,-5167.0,0.0,4,152214155.0
001230.SZ,0.0,-5167.0,0.0,4,8933035.0
001231.SZ,0.0,-5167.0,0.0,4,10945653.0
001234.SZ,0.0,-5167.0,0.0,4,18717951.0
001236.SZ,0.0,-5167.0,0.0,4,255419806.0
001238.SZ,0.0,-5167.0,0.0,4,17691345.0
001255.SZ,0.0,-5167.0,0.0,4,68342293.0
001256.SZ,0.0,-5167.0,0.0,4,22016499.0
001258.SZ,0.0,-5167.0,0.0,4,28748972.0
001259.SZ,0.0,-5167.0,0.0,4,19985685.0
001260.SZ,0.0,-5167.0,0.0,4,82749835.0
001266.SZ,0.0,-5167.0,0.0,4,24058466.0
001267.SZ,0.0,-5167.0,0.0,4,67949878.0
001268.SZ,0.0,-5167.0,0.0,4,36155583.0
