,weight,score,udstatus,tradestatus,amt
002832.SZ,0.0,-5940.0,0.0,4,100019558.0
002833.SZ,0.0,-5940.0,0.0,4,91824305.0
002835.SZ,0.0,-5940.0,0.0,4,95165241.0
002836.SZ,0.0,-5940.0,0.0,4,15536260.0
002837.SZ,0.0,-5940.0,0.0,4,512626575.0
002838.SZ,0.0,-5940.0,0.0,4,63343909.0
002839.SZ,0.0,-5940.0,0.0,4,63170018.0
002840.SZ,0.0,-1137.0,0.0,4,381451143.0
002841.SZ,0.0,-5940.0,0.0,4,421364349.0
002842.SZ,0.0,-5940.0,0.0,4,33593055.0
002843.SZ,0.0,-1137.0,0.0,4,50603399.0
002845.SZ,0.0,-5940.0,0.0,4,183218565.0
002846.SZ,0.0,-5940.0,0.0,4,19371614.0
002847.SZ,0.0,-1137.0,0.0,4,39024723.0
002848.SZ,0.0,-5940.0,0.0,4,50065376.0
002849.SZ,0.0,-5940.0,0.0,4,59708872.0
002850.SZ,0.0,-97.0,0.0,4,245896437.0
002851.SZ,0.0,-5940.0,1.0,4,31464078.0
002852.SZ,0.0,-5940.0,0.0,4,56439463.0
002853.SZ,0.0,-1137.0,0.0,4,55819554.0
002855.SZ,0.0,-5940.0,0.0,4,32950184.0
002856.SZ,0.0,-5940.0,0.0,4,27841235.0
002857.SZ,0.0,-5940.0,0.0,4,12094764.0
002858.SZ,0.0,-5940.0,0.0,4,409149817.0
002859.SZ,0.0,-5940.0,0.0,4,143555464.0
002860.SZ,0.0,-5940.0,0.0,4,42127675.0
002861.SZ,0.0,-5940.0,0.0,4,92428199.0
002862.SZ,0.0,-5940.0,0.0,4,29296544.0
002863.SZ,0.0,-5940.0,0.0,4,76921355.0
002864.SZ,0.0,-5940.0,0.0,4,509596376.0
002865.SZ,0.0,-1137.0,0.0,4,387736075.0
002866.SZ,0.0,-5940.0,0.0,4,392607802.0
002867.SZ,0.0,-5940.0,0.0,4,72344588.0
002868.SZ,0.0,-5940.0,0.0,4,57206930.0
002869.SZ,0.0,-5940.0,1.0,4,87258158.0
002870.SZ,0.0,-5940.0,0.0,4,48058499.0
002871.SZ,0.0,-1137.0,0.0,4,16822675.0
002872.SZ,0.0,-5940.0,0.0,4,13176205.0
002873.SZ,0.0,-5940.0,0.0,4,252639224.0
002875.SZ,0.0,-5940.0,0.0,4,124254596.0
002876.SZ,0.0,-5940.0,0.0,4,331423836.0
002877.SZ,0.0,-5940.0,0.0,4,124652553.0
002878.SZ,0.0,-462.0,0.0,4,145319469.0
002879.SZ,0.0,-5940.0,0.0,4,32616790.0
002880.SZ,0.0,-5940.0,0.0,4,26256912.0
002881.SZ,0.0,-5940.0,0.0,4,419746748.0
002882.SZ,0.0,-97.0,0.0,4,238991169.0
002883.SZ,0.0,-5940.0,0.0,4,63487988.0
002884.SZ,0.0,-5940.0,0.0,4,12723398.0
002885.SZ,0.0,-462.0,0.0,4,187729187.0
002886.SZ,0.0,-5940.0,0.0,4,44141090.0
002887.SZ,0.0,-5940.0,0.0,4,19341278.0
002888.SZ,0.0,-5940.0,0.0,4,439471159.0
002889.SZ,0.0,-5940.0,0.0,4,58093978.0
002890.SZ,0.0,-5940.0,0.0,4,15961709.0
002891.SZ,0.0,-5940.0,0.0,4,62106470.0
002892.SZ,0.0,-5940.0,0.0,4,47643487.0
002893.SZ,0.0,-5940.0,0.0,4,28825061.0
002895.SZ,0.0,-1137.0,0.0,4,141692824.0
002896.SZ,0.0,-5940.0,0.0,4,193008683.0
002897.SZ,0.0,-1137.0,0.0,4,449532428.0
002898.SZ,0.0,-5940.0,0.0,4,18763359.0
002899.SZ,0.0,-5940.0,0.0,4,31952151.0
002900.SZ,0.0,-462.0,0.0,4,83026169.0
002901.SZ,0.0,-5940.0,0.0,4,52965445.0
002902.SZ,0.0,-462.0,0.0,4,848580317.0
002903.SZ,0.0,-5940.0,0.0,4,303335442.0
002905.SZ,0.0,-5940.0,0.0,4,43950689.0
002906.SZ,0.0,-5940.0,0.0,4,75691592.0
002907.SZ,0.0,-5940.0,0.0,4,54827141.0
002908.SZ,0.0,-462.0,1.0,4,333348074.0
002909.SZ,0.0,-5940.0,0.0,4,90434949.0
002910.SZ,0.0,-5940.0,0.0,4,52817406.0
002911.SZ,0.0,-5940.0,0.0,4,33777078.0
002912.SZ,0.0,-5940.0,0.0,4,166717019.0
002913.SZ,0.0,-5940.0,0.0,4,381438006.0
002915.SZ,0.0,-5940.0,0.0,4,42972493.0
002916.SZ,0.0,-5940.0,0.0,4,1262103450.0
002917.SZ,0.0,-5940.0,0.0,3,0.0
002918.SZ,0.0,-5940.0,0.0,4,84130103.0
002919.SZ,0.0,-5940.0,0.0,4,314766327.0
002920.SZ,0.0,-5940.0,0.0,4,641274173.0
002921.SZ,0.0,-5940.0,0.0,4,19880728.0
002922.SZ,0.0,-1137.0,0.0,4,96152759.0
002923.SZ,0.0,-5940.0,0.0,4,50073579.0
002925.SZ,0.0,-5940.0,0.0,4,158847709.0
002926.SZ,0.0,-5940.0,0.0,4,90034854.0
002927.SZ,0.0,-5940.0,0.0,4,50641330.0
002928.SZ,0.0,-5940.0,0.0,4,63124610.0
002929.SZ,0.0,-5940.0,0.0,4,248671178.0
002930.SZ,0.0,-5940.0,0.0,4,42607774.0
002931.SZ,0.0,-5940.0,0.0,4,12173917.0
002932.SZ,0.0,-462.0,0.0,4,128490902.0
002933.SZ,0.0,-5940.0,0.0,4,84112769.0
002935.SZ,0.0,-5940.0,0.0,4,86154183.0
002936.SZ,0.0,-5940.0,0.0,4,46655791.0
002937.SZ,0.0,-1137.0,0.0,4,99816915.0
002938.SZ,0.0,-1137.0,0.0,4,1906232327.0
002939.SZ,0.0,-5940.0,0.0,4,149355500.0
002940.SZ,0.0,-5940.0,0.0,4,102485592.0
002941.SZ,0.0,-5940.0,0.0,4,376471591.0
002942.SZ,0.0,-5940.0,0.0,4,6102354.0
002943.SZ,0.0,-1137.0,0.0,4,112997398.0
002945.SZ,0.0,-5940.0,0.0,4,452335348.0
002946.SZ,0.0,-5940.0,0.0,4,68656755.0
002947.SZ,0.0,-1137.0,0.0,4,51038341.0
002948.SZ,0.0,-5940.0,0.0,4,26330630.0
002949.SZ,0.0,-5940.0,0.0,4,57155798.0
002950.SZ,0.0,-5940.0,0.0,4,22400345.0
002951.SZ,0.0,-5940.0,0.0,4,24567025.0
002952.SZ,0.0,-1137.0,0.0,4,68050026.0
002953.SZ,0.0,-5940.0,0.0,4,39204857.0
002955.SZ,0.0,-1137.0,0.0,4,397434232.0
002956.SZ,0.0,-5940.0,0.0,4,35223449.0
002957.SZ,0.0,-462.0,0.0,4,117144451.0
002958.SZ,0.0,-5940.0,0.0,4,38576621.0
002959.SZ,0.0,-5940.0,0.0,4,95550334.0
002960.SZ,0.0,-5940.0,0.0,4,58211410.0
002961.SZ,0.0,-5940.0,0.0,4,37368982.0
002962.SZ,0.0,-5940.0,0.0,4,215648493.0
002963.SZ,0.0,-5940.0,0.0,4,14946424.0
002965.SZ,0.0,-462.0,0.0,4,242461322.0
002966.SZ,0.0,-5940.0,0.0,4,145742995.0
002967.SZ,0.0,-5940.0,0.0,4,95021554.0
002968.SZ,0.0,-5940.0,0.0,4,10588401.0
002969.SZ,0.0,-5940.0,0.0,4,23450802.0
002970.SZ,0.0,-5940.0,0.0,4,44840979.0
002971.SZ,0.0,-5940.0,0.0,4,155046942.0
002972.SZ,0.0,-5940.0,0.0,4,37762583.0
002973.SZ,0.0,-5940.0,0.0,4,10158585.0
002975.SZ,0.0,-5940.0,0.0,4,78036364.0
002976.SZ,0.0,-1137.0,0.0,4,24628652.0
002977.SZ,0.0,-5940.0,0.0,4,91961944.0
002978.SZ,0.0,-5940.0,0.0,4,36804641.0
002979.SZ,0.0,-5940.0,0.0,4,72069352.0
002980.SZ,0.0,-5940.0,0.0,4,38196720.0
002981.SZ,0.0,-462.0,0.0,4,30601285.0
002982.SZ,0.0,-97.0,0.0,4,82149699.0
002983.SZ,0.0,-5940.0,0.0,4,167592059.0
002984.SZ,0.0,-5940.0,0.0,4,171641417.0
002985.SZ,0.0,-5940.0,0.0,4,79170297.0
002986.SZ,0.0,-97.0,0.0,4,30888023.0
002987.SZ,0.0,-5940.0,0.0,4,392773936.0
002988.SZ,0.0,-5940.0,0.0,4,56993201.0
002989.SZ,0.0,-5940.0,0.0,4,19438912.0
002990.SZ,0.0,-5940.0,0.0,4,171704642.0
002991.SZ,0.0,-5940.0,0.0,4,44032026.0
002992.SZ,0.0,-5940.0,0.0,4,218493577.0
002993.SZ,0.0,-5940.0,0.0,4,116287816.0
002995.SZ,0.0,-5940.0,0.0,4,319555490.0
002996.SZ,0.0,-5940.0,0.0,4,31224699.0
002997.SZ,0.0,-5940.0,0.0,4,100194810.0
002998.SZ,0.0,-5940.0,0.0,4,24821843.0
002999.SZ,0.0,-5940.0,0.0,4,33079141.0
003000.SZ,0.0,-1137.0,0.0,4,70830946.0
003001.SZ,0.0,-5940.0,0.0,4,44324263.0
003002.SZ,0.0,-5940.0,0.0,4,43493545.0
003003.SZ,0.0,-5940.0,0.0,4,16374650.0
003004.SZ,0.0,-5940.0,0.0,4,52743408.0
003005.SZ,0.0,-5940.0,0.0,4,110672124.0
003006.SZ,0.0,-5940.0,0.0,4,71543304.0
003007.SZ,0.0,-462.0,0.0,4,100803812.0
003008.SZ,0.0,-5940.0,0.0,4,10050166.0
003009.SZ,0.0,-5940.0,0.0,4,116733203.0
003010.SZ,0.0,-5940.0,0.0,4,116621716.0
003011.SZ,0.0,-462.0,0.0,4,21960902.0
003012.SZ,0.0,-1137.0,0.0,4,36611929.0
003013.SZ,0.0,-5940.0,0.0,4,65292135.0
003015.SZ,0.0,-5940.0,0.0,4,52126607.0
003016.SZ,0.0,-5940.0,0.0,4,135427970.0
003017.SZ,0.0,-5940.0,0.0,4,16814816.0
003018.SZ,0.0,-5940.0,0.0,4,12352656.0
003019.SZ,0.0,-1137.0,0.0,4,56558266.0
003020.SZ,0.0,-5940.0,0.0,4,125041962.0
003021.SZ,0.0,-5940.0,0.0,4,328101921.0
003022.SZ,0.0,-5940.0,0.0,4,242669688.0
003023.SZ,0.0,-5940.0,0.0,4,38350452.0
003025.SZ,0.0,-5940.0,0.0,4,78983638.0
003026.SZ,0.0,-5940.0,0.0,4,366805938.0
003027.SZ,0.0,-5940.0,0.0,4,51215205.0
003028.SZ,0.0,-5940.0,0.0,4,95356058.0
003029.SZ,0.0,-5940.0,0.0,4,265929872.0
003030.SZ,0.0,-5940.0,0.0,4,17481521.0
003031.SZ,0.0,-5940.0,1.0,4,217546529.0
003032.SZ,0.0,-462.0,0.0,4,165718135.0
003033.SZ,0.0,-1137.0,0.0,4,47552365.0
003035.SZ,0.0,-5940.0,0.0,4,156834509.0
003036.SZ,0.0,-1137.0,0.0,4,12667190.0
003037.SZ,0.0,-1137.0,0.0,4,58876688.0
003038.SZ,0.0,-5940.0,0.0,4,45418931.0
003039.SZ,0.0,-5940.0,0.0,4,63571119.0
003040.SZ,0.0,-1137.0,0.0,4,214538099.0
003041.SZ,0.0,-5940.0,0.0,4,28784696.0
003042.SZ,0.0,-5940.0,0.0,4,60525959.0
003043.SZ,0.0,-5940.0,0.0,4,222701050.0
003816.SZ,0.0,-5940.0,0.0,4,224883698.0
300001.SZ,0.0,-5940.0,0.0,4,165059972.0
300002.SZ,0.0,-5940.0,1.0,4,2018307724.0
300003.SZ,0.0,-5940.0,0.0,4,216309786.0
300004.SZ,0.0,-5940.0,0.0,4,18476396.0
300005.SZ,0.0,-5940.0,0.0,4,102052075.0
300006.SZ,0.0,-5940.0,0.0,4,35432699.0
300007.SZ,0.0,-5940.0,0.0,4,165603702.0
300008.SZ,0.0,-462.0,0.0,4,114239040.0
300009.SZ,0.0,-1137.0,0.0,4,174958809.0
300010.SZ,0.0,-5940.0,0.0,4,152731507.0
300011.SZ,0.0,-5940.0,0.0,4,47529143.0
300012.SZ,0.0,-5940.0,0.0,4,142104795.0
300013.SZ,0.0,-5940.0,0.0,4,47362420.0
300014.SZ,0.0,-5940.0,0.0,4,1518249731.0
300015.SZ,0.0,-5940.0,0.0,4,760635074.0
300016.SZ,0.0,-5940.0,0.0,4,35263032.0
300017.SZ,0.0,-5940.0,0.0,4,628820648.0
300018.SZ,0.0,-5940.0,0.0,4,33840614.0
300019.SZ,0.0,-5940.0,0.0,4,137701646.0
300020.SZ,0.0,-5940.0,0.0,4,201831526.0
300021.SZ,0.0,-5940.0,0.0,4,51052222.0
300022.SZ,0.0,-5940.0,0.0,4,39518296.0
300024.SZ,0.0,-5940.0,0.0,4,568070192.0
300025.SZ,0.0,-5940.0,0.0,4,129969740.0
300026.SZ,0.0,-5940.0,0.0,4,346991238.0
300027.SZ,0.0,-5940.0,0.0,4,194240739.0
300029.SZ,0.0,-5940.0,0.0,4,8886289.0
300030.SZ,0.0,-5940.0,0.0,4,16522692.0
300031.SZ,0.0,-5940.0,0.0,4,826832806.0
300032.SZ,0.0,-1137.0,0.0,4,44335642.0
300033.SZ,0.0,-5940.0,0.0,4,3544306498.0
300034.SZ,0.0,-5940.0,0.0,4,156997022.0
300035.SZ,0.0,-462.0,0.0,4,201243130.0
300036.SZ,0.0,-5940.0,0.0,4,600604289.0
300037.SZ,0.0,-5940.0,0.0,4,511610496.0
300039.SZ,0.0,-5940.0,0.0,4,494316258.0
300040.SZ,0.0,-5940.0,0.0,4,47803998.0
300041.SZ,0.0,-5940.0,0.0,4,93783918.0
300042.SZ,0.0,-5940.0,0.0,4,542563331.0
300043.SZ,0.0,-5940.0,0.0,4,190073772.0
300044.SZ,0.0,-5940.0,0.0,4,252902553.0
300045.SZ,0.0,-5940.0,0.0,4,277080888.0
300046.SZ,0.0,-5940.0,0.0,4,482026500.0
300047.SZ,0.0,-5940.0,0.0,4,472044500.0
300048.SZ,0.0,-5940.0,0.0,4,39123426.0
300049.SZ,0.0,-5940.0,0.0,4,153485642.0
300050.SZ,0.0,-5940.0,0.0,4,56526729.0
300051.SZ,0.0,-5940.0,0.0,4,75625502.0
300052.SZ,0.0,-5940.0,0.0,4,696436678.0
300053.SZ,0.0,-5940.0,0.0,4,962124754.0
300054.SZ,0.0,-97.0,0.0,4,511985169.0
300055.SZ,0.0,-5940.0,0.0,4,34200471.0
300056.SZ,0.0,-5940.0,0.0,4,69173284.0
300057.SZ,0.0,-97.0,0.0,4,70215460.0
300058.SZ,0.0,-5940.0,0.0,4,1925919307.0
300059.SZ,0.0,-5940.0,0.0,4,8141135455.0
300061.SZ,0.0,-1137.0,0.0,4,171052474.0
300062.SZ,0.0,-1137.0,0.0,4,80615287.0
300063.SZ,0.0,-5940.0,0.0,4,127712086.0
300065.SZ,0.0,-5940.0,0.0,4,494862776.0
300066.SZ,0.0,-5940.0,0.0,4,62819208.0
300067.SZ,0.0,-5940.0,0.0,4,23581661.0
300068.SZ,0.0,-462.0,0.0,4,449401300.0
300069.SZ,0.0,-5940.0,0.0,4,10401733.0
300070.SZ,0.0,-5940.0,0.0,4,141430950.0
300071.SZ,0.0,-5940.0,0.0,4,410567171.0
300072.SZ,0.0,-5940.0,0.0,4,55384696.0
300073.SZ,0.0,-462.0,0.0,4,491335968.0
300074.SZ,0.0,-5940.0,0.0,4,53406692.0
300075.SZ,0.0,-5940.0,0.0,4,1056102192.0
300076.SZ,0.0,-5940.0,0.0,4,45698010.0
300077.SZ,0.0,-5940.0,0.0,4,1267482941.0
300078.SZ,0.0,-5940.0,0.0,4,226873192.0
300079.SZ,0.0,-5940.0,0.0,4,500783900.0
300080.SZ,0.0,-1137.0,0.0,4,82213013.0
300081.SZ,0.0,-5940.0,0.0,4,392887202.0
300082.SZ,0.0,-5940.0,0.0,4,128781289.0
300083.SZ,0.0,-5940.0,0.0,4,413981975.0
300084.SZ,0.0,-5940.0,0.0,4,59904581.0
300085.SZ,0.0,-5940.0,0.0,4,249472504.0
300086.SZ,0.0,-5940.0,0.0,4,88748793.0
300087.SZ,0.0,-5940.0,0.0,4,163294586.0
300088.SZ,0.0,-5940.0,0.0,4,554019806.0
300089.SZ,0.0,-5940.0,0.0,4,69148663.0
300091.SZ,0.0,-5940.0,0.0,4,37192804.0
300092.SZ,0.0,-5940.0,0.0,4,131734863.0
300093.SZ,0.0,-5940.0,0.0,4,61917866.0
300094.SZ,0.0,-5940.0,0.0,4,133382295.0
300095.SZ,0.0,-5940.0,0.0,4,66684900.0
300096.SZ,0.0,-5940.0,0.0,4,172409042.0
300097.SZ,0.0,-5940.0,0.0,4,23029144.0
300098.SZ,0.0,-5940.0,0.0,4,128821049.0
300099.SZ,0.0,-5940.0,0.0,4,82040039.0
300100.SZ,0.0,-5940.0,0.0,4,42722031.0
300101.SZ,0.0,-462.0,0.0,4,235730962.0
300102.SZ,0.0,-5940.0,0.0,4,249242127.0
300103.SZ,0.0,-5940.0,0.0,4,12011473.0
300105.SZ,0.0,-97.0,0.0,4,41661087.0
300106.SZ,0.0,-5940.0,0.0,4,28258805.0
300107.SZ,0.0,-97.0,0.0,4,34722281.0
300108.SZ,0.0,-5940.0,0.0,4,23060074.0
300109.SZ,0.0,-1137.0,0.0,4,126163300.0
300110.SZ,0.0,-5940.0,0.0,4,46404109.0
300111.SZ,0.0,-5940.0,0.0,4,108506321.0
300112.SZ,0.0,-5940.0,0.0,4,172667363.0
300113.SZ,0.0,-5940.0,0.0,4,1230526145.0
300114.SZ,0.0,-5940.0,0.0,4,1958526190.0
300115.SZ,0.0,-1137.0,0.0,4,823994509.0
300116.SZ,0.0,-5940.0,0.0,4,34695098.0
300117.SZ,0.0,-5940.0,0.0,4,33436762.0
300118.SZ,0.0,-462.0,0.0,4,502860269.0
300119.SZ,0.0,-5940.0,0.0,4,109030171.0
300120.SZ,0.0,-5940.0,0.0,4,63754541.0
300121.SZ,0.0,-462.0,0.0,4,60522018.0
300122.SZ,0.0,-5940.0,0.0,4,837934366.0
300123.SZ,0.0,-5940.0,0.0,4,380356184.0
300124.SZ,0.0,-5940.0,0.0,4,548533765.0
300125.SZ,0.0,-5940.0,0.0,4,152854186.0
300126.SZ,0.0,-5940.0,0.0,4,15644327.0
300127.SZ,0.0,-5940.0,0.0,4,42131059.0
300128.SZ,0.0,-5940.0,0.0,4,64627392.0
300129.SZ,0.0,-5940.0,0.0,4,163047324.0
300130.SZ,0.0,-1137.0,0.0,4,518864368.0
300131.SZ,0.0,-5940.0,0.0,4,391397517.0
300132.SZ,0.0,-5940.0,0.0,4,36734383.0
300133.SZ,0.0,-5940.0,0.0,4,585077105.0
300134.SZ,0.0,-462.0,0.0,4,122581783.0
300135.SZ,0.0,-5940.0,0.0,4,44656247.0
300136.SZ,0.0,-5940.0,0.0,4,912744871.0
300137.SZ,0.0,-5940.0,0.0,4,31993271.0
300138.SZ,0.0,-5940.0,0.0,4,57923543.0
300139.SZ,0.0,-5940.0,0.0,4,537945234.0
300140.SZ,0.0,-5940.0,0.0,4,36515803.0
300141.SZ,0.0,-5940.0,0.0,4,17252396.0
300142.SZ,0.0,-5940.0,0.0,4,576053603.0
300143.SZ,0.0,-5940.0,0.0,4,45107088.0
300144.SZ,0.0,-5940.0,0.0,4,394132236.0
300145.SZ,0.0,-462.0,0.0,4,68971954.0
300146.SZ,0.0,-5940.0,0.0,4,624514938.0
300147.SZ,0.0,-5940.0,0.0,4,68426819.0
300148.SZ,0.0,-5940.0,0.0,4,141632250.0
300149.SZ,0.0,-5940.0,0.0,4,47623093.0
300150.SZ,0.0,-5940.0,0.0,4,32380999.0
300151.SZ,0.0,-462.0,0.0,4,97033029.0
300152.SZ,0.0,-5940.0,0.0,4,38100033.0
300153.SZ,0.0,-5940.0,0.0,4,41006938.0
300154.SZ,0.0,-5940.0,0.0,4,109599804.0
300155.SZ,0.0,-5940.0,0.0,4,26851482.0
300157.SZ,0.0,-5940.0,0.0,4,122876027.0
300158.SZ,0.0,-5940.0,0.0,4,210224367.0
300159.SZ,0.0,-462.0,0.0,4,81493785.0
300160.SZ,0.0,-97.0,0.0,4,99241001.0
300161.SZ,0.0,-5940.0,0.0,4,650096214.0
300162.SZ,0.0,-5940.0,0.0,4,203757826.0
300163.SZ,0.0,-5940.0,0.0,4,39208582.0
300164.SZ,0.0,-5940.0,0.0,4,103053239.0
300165.SZ,0.0,-5940.0,0.0,4,123778975.0
300166.SZ,0.0,-5940.0,0.0,4,2810672911.0
300167.SZ,0.0,-5940.0,0.0,4,53827287.0
300168.SZ,0.0,-5940.0,0.0,4,1785389375.0
300169.SZ,0.0,-5940.0,0.0,4,19973684.0
300170.SZ,0.0,-462.0,0.0,4,1339568475.0
300171.SZ,0.0,-5940.0,0.0,4,159595068.0
300172.SZ,0.0,-5940.0,0.0,4,20765104.0
300173.SZ,0.0,-5940.0,0.0,4,23868200.0
300174.SZ,0.0,-5940.0,0.0,4,86572733.0
300175.SZ,0.0,-5940.0,0.0,4,43403051.0
300176.SZ,0.0,-5940.0,0.0,4,46657086.0
300177.SZ,0.0,-5940.0,0.0,4,106486127.0
300179.SZ,0.0,-462.0,0.0,4,71789757.0
300180.SZ,0.0,-5940.0,0.0,4,71838732.0
300181.SZ,0.0,-462.0,0.0,4,290689608.0
300182.SZ,0.0,-5940.0,0.0,4,1284078611.0
300183.SZ,0.0,-5940.0,0.0,4,127980308.0
300184.SZ,0.0,-5940.0,0.0,4,565582058.0
300185.SZ,0.0,-5940.0,0.0,4,50024141.0
300187.SZ,0.0,-5940.0,0.0,4,37132554.0
300188.SZ,0.0,-5940.0,0.0,4,2919552221.0
300189.SZ,0.0,-5940.0,0.0,4,43505349.0
300190.SZ,0.0,-5940.0,0.0,4,11129436.0
300191.SZ,0.0,-5940.0,0.0,4,78153125.0
300192.SZ,0.0,-462.0,0.0,4,354097666.0
300193.SZ,0.0,-5940.0,0.0,4,43845448.0
300194.SZ,0.0,-1137.0,0.0,4,76915955.0
300195.SZ,0.0,-5940.0,0.0,4,62815599.0
300196.SZ,0.0,-5940.0,0.0,4,21644400.0
300197.SZ,0.0,-5940.0,0.0,4,35628388.0
300198.SZ,0.0,-5940.0,0.0,4,25962903.0
300199.SZ,0.0,-5940.0,0.0,4,360376701.0
300200.SZ,0.0,-5940.0,0.0,4,174845150.0
300201.SZ,0.0,-5940.0,0.0,4,49148684.0
300203.SZ,0.0,-5940.0,0.0,4,136961567.0
300204.SZ,0.0,-5940.0,0.0,4,542569015.0
300205.SZ,0.0,-462.0,0.0,4,188952846.0
300206.SZ,0.0,-5940.0,0.0,4,85417250.0
300207.SZ,0.0,-5940.0,0.0,4,393265055.0
300208.SZ,0.0,-5940.0,0.0,4,82069494.0
300209.SZ,0.0,-5940.0,0.0,4,46246688.0
300210.SZ,0.0,-5940.0,0.0,4,17225976.0
300211.SZ,0.0,-5940.0,0.0,4,262088039.0
300212.SZ,0.0,-5940.0,0.0,4,3969416753.0
300213.SZ,0.0,-5940.0,0.0,4,103104840.0
300214.SZ,0.0,-5940.0,0.0,4,10773673.0
300215.SZ,0.0,-5940.0,0.0,4,56873076.0
300217.SZ,0.0,-462.0,0.0,4,255320696.0
300218.SZ,0.0,-5940.0,0.0,4,16070865.0
300219.SZ,0.0,-5940.0,0.0,4,331324464.0
300220.SZ,0.0,-5940.0,0.0,4,88450341.0
300221.SZ,0.0,-5940.0,0.0,4,42338598.0
300222.SZ,0.0,-5940.0,0.0,4,92491803.0
300223.SZ,0.0,-5940.0,0.0,4,5044260628.0
300224.SZ,0.0,-1137.0,0.0,4,140746732.0
300225.SZ,0.0,-5940.0,0.0,4,359904300.0
300226.SZ,0.0,-5940.0,0.0,4,436181935.0
300227.SZ,0.0,-5940.0,0.0,4,93477516.0
300228.SZ,0.0,-5940.0,0.0,4,83321127.0
300229.SZ,0.0,-5940.0,0.0,4,4929134468.0
300230.SZ,0.0,-5940.0,0.0,4,31638472.0
300231.SZ,0.0,-5940.0,0.0,4,168438720.0
300232.SZ,0.0,-5940.0,0.0,4,240287049.0
300233.SZ,0.0,-1137.0,0.0,4,72239893.0
300234.SZ,0.0,-5940.0,0.0,4,52834236.0
300235.SZ,0.0,-5940.0,0.0,4,173148079.0
300236.SZ,0.0,-5940.0,0.0,4,886162480.0
300237.SZ,0.0,-5940.0,0.0,4,44968442.0
300238.SZ,0.0,-5940.0,0.0,4,64589199.0
300239.SZ,0.0,-462.0,0.0,4,52856266.0
300240.SZ,0.0,-5940.0,0.0,4,21081954.0
300241.SZ,0.0,-5940.0,0.0,4,211848440.0
300242.SZ,0.0,-5940.0,0.0,4,73913865.0
300243.SZ,0.0,-5940.0,0.0,4,13910201.0
300244.SZ,0.0,-5940.0,0.0,4,200849519.0
300245.SZ,0.0,-5940.0,0.0,4,122537198.0
300246.SZ,0.0,-5940.0,0.0,4,40324485.0
300247.SZ,0.0,-5940.0,0.0,4,40446038.0
300248.SZ,0.0,-5940.0,0.0,4,1381787888.0
300249.SZ,0.0,-5940.0,0.0,4,838634690.0
300250.SZ,0.0,-5940.0,0.0,4,512550375.0
300251.SZ,0.0,-5940.0,0.0,4,853571756.0
300252.SZ,0.0,-5940.0,0.0,4,369293318.0
300253.SZ,0.0,-5940.0,0.0,4,1592235914.0
300254.SZ,0.0,-5940.0,0.0,4,17496673.0
300255.SZ,0.0,-5940.0,0.0,4,23036288.0
300256.SZ,0.0,-5940.0,0.0,4,39301263.0
300257.SZ,0.0,-5940.0,0.0,4,73120964.0
300258.SZ,0.0,-462.0,0.0,4,54043268.0
300259.SZ,0.0,-5940.0,0.0,4,32666123.0
300260.SZ,0.0,-1137.0,0.0,4,744072163.0
300261.SZ,0.0,-462.0,0.0,4,207486177.0
300262.SZ,0.0,-5940.0,0.0,4,16813878.0
300263.SZ,0.0,-5940.0,0.0,4,445540349.0
300264.SZ,0.0,-5940.0,0.0,4,158642669.0
300265.SZ,0.0,-462.0,0.0,4,25636410.0
300266.SZ,0.0,-5940.0,0.0,4,45935624.0
300267.SZ,0.0,-1137.0,0.0,4,35802774.0
300268.SZ,0.0,-5940.0,0.0,3,176987406.0
300269.SZ,0.0,-5940.0,0.0,4,56622682.0
300270.SZ,0.0,-5940.0,0.0,4,33608235.0
300271.SZ,0.0,-5940.0,0.0,4,316121297.0
300272.SZ,0.0,-5940.0,0.0,4,33044662.0
300273.SZ,0.0,-5940.0,0.0,4,87838391.0
300274.SZ,0.0,-462.0,0.0,4,2329755543.0
300275.SZ,0.0,-5940.0,0.0,4,245377354.0
300276.SZ,0.0,-5940.0,0.0,4,41460810.0
300277.SZ,0.0,-5940.0,0.0,4,30907567.0
300278.SZ,0.0,-462.0,0.0,4,67662772.0
300279.SZ,0.0,-5940.0,0.0,4,40859837.0
300280.SZ,0.0,-5940.0,0.0,4,345303385.0
300281.SZ,0.0,-5940.0,0.0,4,18422518.0
300282.SZ,0.0,-5940.0,0.0,4,20315651.0
300283.SZ,0.0,-5940.0,0.0,4,30376832.0
300284.SZ,0.0,-5940.0,0.0,4,76845034.0
300285.SZ,0.0,-5940.0,0.0,4,142896748.0
300286.SZ,0.0,-5940.0,0.0,4,30540992.0
300287.SZ,0.0,-5940.0,0.0,4,288393539.0
300288.SZ,0.0,-5940.0,1.0,4,233404692.0
300289.SZ,0.0,-5940.0,0.0,4,14738355.0
300290.SZ,0.0,-5940.0,0.0,4,101183122.0
300291.SZ,0.0,-5940.0,0.0,4,395524562.0
300292.SZ,0.0,-462.0,0.0,4,122593187.0
300293.SZ,0.0,-5940.0,0.0,4,339618317.0
300294.SZ,0.0,-5940.0,0.0,4,229860141.0
300295.SZ,0.0,-462.0,0.0,4,125244553.0
300296.SZ,0.0,-5940.0,0.0,4,370631533.0
300297.SZ,0.0,-5940.0,0.0,4,74927137.0
300298.SZ,0.0,-97.0,0.0,4,138939672.0
