,weight,score,udstatus,tradestatus,amt,new_pos,rank,trade_need_todo,cumpos
000159.SZ,0.010018920466287107,0.0,0.0,4,71727422.0,0.01,1,-1.8920466287106544e-05,0.01
000519.SZ,0.009910045188540736,-2.0,0.0,4,1156034826.0,0.01,2,8.99548114592641e-05,0.02
000533.SZ,0.01014376199161986,-4.0,0.0,4,31361310.0,0.01,3,-0.00014376199161986007,0.03
000625.SZ,0.009956880710954324,-6.0,0.0,4,710356266.0,0.01,4,4.311928904567573e-05,0.04
000726.SZ,0.009617782164435224,-8.0,0.0,4,62079841.0,0.01,5,0.000382217835564776,0.05
000735.SZ,0.010041874395133994,-10.0,0.0,4,188252821.0,0.01,6,-4.1874395133994005e-05,0.060000000000000005
000739.SZ,0.009883151687567333,-12.0,0.0,4,176686362.0,0.01,7,0.00011684831243266754,0.07
000822.SZ,0.010080234751843446,-14.0,0.0,4,65848877.0,0.01,8,-8.023475184344535e-05,0.08
000878.SZ,0.010276136936123096,-16.0,0.0,4,387021578.0,0.01,9,-0.00027613693612309545,0.09
000892.SZ,0.0,-18.0,0.0,4,251358478.0,0.01,10,0.01,0.09999999999999999
000922.SZ,0.011105932950780148,-20.0,1.0,4,70259368.0,0.011105932950780148,11,0.0,0.11110593295078014
001228.SZ,0.010028743071423511,-22.0,0.0,4,41978129.0,0.01,12,-2.874307142351068e-05,0.12110593295078013
001337.SZ,0.010059219311037558,-24.0,0.0,4,731894207.0,0.01,13,-5.92193110375578e-05,0.13110593295078013
002006.SZ,0.0,-26.0,0.0,4,149892607.0,0.01,14,0.01,0.14110593295078014
002017.SZ,0.0,-28.0,0.0,4,147413091.0,0.01,15,0.01,0.15110593295078015
002045.SZ,0.010406941654423997,-30.0,0.0,4,571082621.0,0.01,16,-0.00040694165442399684,0.16110593295078016
002046.SZ,0.010210893561074892,-32.0,0.0,4,79633936.0,0.01,17,-0.0002108935610748916,0.17110593295078017
002056.SZ,0.010049455183984044,-34.0,0.0,4,324515240.0,0.01,18,-4.945518398404361e-05,0.18110593295078017
002057.SZ,0.010313708575001006,-36.0,0.0,4,90626519.0,0.01,19,-0.0003137085750010062,0.19110593295078018
002073.SZ,0.010433736623072643,-38.0,0.0,4,85285632.0,0.01,20,-0.00043373662307264263,0.2011059329507802
002085.SZ,0.01044512608333496,-40.0,0.0,4,90752605.0,0.01,21,-0.0004451260833349593,0.2111059329507802
002112.SZ,0.009840084706626324,-42.0,0.0,4,342253470.0,0.01,22,0.0001599152933736761,0.2211059329507802
002126.SZ,0.009928563959682706,-44.0,0.0,4,157585497.0,0.01,23,7.143604031729402e-05,0.23110593295078022
002209.SZ,0.01020296741452907,-46.0,0.0,4,42363436.0,0.01,24,-0.00020296741452906913,0.24110593295078023
002213.SZ,0.010001288243834935,-48.0,0.0,4,136861718.0,0.01,25,-1.2882438349352127e-06,0.2511059329507802
002219.SZ,0.009862345051638794,-50.0,0.0,4,167581847.0,0.01,26,0.00013765494836120648,0.2611059329507802
002225.SZ,0.0,-52.0,0.0,4,41787949.0,0.01,27,0.01,0.2711059329507802
002284.SZ,0.010002348314141726,-54.0,0.0,4,42375762.0,0.01,28,-2.3483141417257603e-06,0.28110593295078024
002323.SZ,0.010057875783668829,-56.0,0.0,4,52610236.0,0.01,29,-5.787578366882838e-05,0.29110593295078024
002324.SZ,0.010086034124627706,-58.0,0.0,4,163237019.0,0.01,30,-8.603412462770618e-05,0.30110593295078025
002334.SZ,0.01012618946447159,-60.0,0.0,4,468304441.0,0.01,31,-0.00012618946447159017,0.31110593295078026
002427.SZ,0.009975682214477732,-62.0,0.0,4,18386474.0,0.01,32,2.4317785522268154e-05,0.32110593295078027
002472.SZ,0.010180428837623117,-64.0,0.0,4,227941815.0,0.01,33,-0.00018042883762311654,0.3311059329507803
002476.SZ,0.010128644745593331,-66.0,0.0,4,66079995.0,0.01,34,-0.0001286447455933308,0.3411059329507803
002526.SZ,0.0,-68.0,0.0,4,38266957.0,0.01,35,0.01,0.3511059329507803
002536.SZ,0.0,-70.0,0.0,4,268361300.0,0.01,36,0.01,0.3611059329507803
002545.SZ,0.010322430526713292,-72.0,0.0,4,46738931.0,0.01,37,-0.0003224305267132913,0.3711059329507803
002546.SZ,0.010403598357083979,-74.0,0.0,4,27844486.0,0.01,38,-0.0004035983570839785,0.3811059329507803
002550.SZ,0.010143508397854087,-76.0,0.0,4,41343613.0,0.01,39,-0.000143508397854087,0.39110593295078033
002590.SZ,0.010210267841853523,-78.0,0.0,4,49768087.0,0.01,40,-0.00021026784185352275,0.40110593295078034
002669.SZ,0.010168140229525195,-80.0,0.0,4,86199412.0,0.01,41,-0.00016814022952519464,0.41110593295078035
002702.SZ,0.0,-82.0,0.0,4,49493631.0,0.01,42,0.01,0.42110593295078036
002783.SZ,0.010209725761662392,-84.0,0.0,4,30098404.0,0.01,43,-0.00020972576166239203,0.43110593295078037
002850.SZ,0.00990389098170246,-86.0,0.0,4,259586953.0,0.01,44,9.610901829754104e-05,0.4411059329507804
002878.SZ,0.010429138464738941,-88.0,0.0,4,137707272.0,0.01,45,-0.0004291384647389408,0.4511059329507804
002882.SZ,0.010086655179853821,-90.0,0.0,4,130488541.0,0.01,46,-8.665517985382079e-05,0.4611059329507804
002902.SZ,0.010115008455830106,-92.0,0.0,4,304564366.0,0.01,47,-0.00011500845583010608,0.4711059329507804
002932.SZ,0.0,-94.0,0.0,4,100799536.0,0.01,48,0.01,0.4811059329507804
003032.SZ,0.010127687495136043,-96.0,0.0,4,114320171.0,0.01,49,-0.00012768749513604287,0.4911059329507804
300101.SZ,0.010186464016193844,-98.0,0.0,4,215719773.0,0.01,50,-0.0001864640161938439,0.5011059329507804
300105.SZ,0.010093043181944365,-100.0,0.0,4,78761351.0,0.01,51,-9.304318194436507e-05,0.5111059329507804
300107.SZ,0.010186152436885688,-102.0,0.0,4,39662880.0,0.01,52,-0.00018615243688568754,0.5211059329507804
300110.SZ,0.010212346293152243,-104.0,0.0,4,62565284.0,0.01,53,-0.00021234629315224247,0.5311059329507805
300179.SZ,0.0,-106.0,0.0,4,65175061.0,0.01,54,0.01,0.5411059329507805
300278.SZ,0.010233549583659223,-108.0,0.0,4,36346919.0,0.01,55,-0.00023354958365922295,0.5511059329507805
300295.SZ,0.0,-110.0,0.0,4,189006903.0,0.01,56,0.01,0.5611059329507805
