,weight,score,udstatus,tradestatus,amt,new_pos,rank,trade_need_todo,cumpos
000159.SZ,0.009931499146146152,0.0,0.0,4,122465097.0,0.01,1,6.850085385384785e-05,0.01
000519.SZ,0.009882179356305233,-2.0,0.0,4,765951098.0,0.01,2,0.00011782064369476701,0.02
000533.SZ,0.009967247503752332,-4.0,0.0,4,30700965.0,0.01,3,3.275249624766843e-05,0.03
000539.SZ,0.01047663601721587,-6.0,0.0,4,197243562.0,0.01,4,-0.0004766360172158701,0.04
000625.SZ,0.010293847357822707,-8.0,0.0,4,792213936.0,0.01,5,-0.0002938473578227071,0.05
000663.SZ,0.009959840838281076,-10.0,0.0,4,49065054.0,0.01,6,4.015916171892439e-05,0.060000000000000005
000735.SZ,0.009928382384070747,-12.0,0.0,4,213450583.0,0.01,7,7.16176159292533e-05,0.07
000739.SZ,0.009947302730353783,-14.0,0.0,4,254005175.0,0.01,8,5.269726964621767e-05,0.08
000821.SZ,0.010114901656824597,-16.0,0.0,4,599482910.0,0.01,9,-0.00011490165682459703,0.09
000822.SZ,0.010030786050499675,-18.0,0.0,4,65348637.0,0.01,10,-3.078605049967528e-05,0.09999999999999999
000878.SZ,0.010245891258495322,-20.0,0.0,4,503569845.0,0.01,11,-0.0002458912584953222,0.10999999999999999
000892.SZ,0.0099525437459652,-22.0,0.0,4,764681749.0,0.01,12,4.745625403479968e-05,0.11999999999999998
000906.SZ,0.010152659063120734,-24.0,0.0,4,53977024.0,0.01,13,-0.00015265906312073377,0.12999999999999998
001228.SZ,0.010031107691382315,-26.0,0.0,4,92917111.0,0.01,14,-3.110769138231495e-05,0.13999999999999999
001337.SZ,0.010993291587977867,-28.0,1.0,4,507984016.0,0.010993291587977867,15,0.0,0.15099329158797786
002006.SZ,0.010087865723532118,-30.0,0.0,4,80975774.0,0.01,16,-8.786572353211737e-05,0.16099329158797787
002011.SZ,0.010168689577682835,-32.0,0.0,4,150957526.0,0.01,17,-0.00016868957768283524,0.17099329158797788
002017.SZ,0.009832935383449683,-34.0,0.0,4,133395376.0,0.01,18,0.0001670646165503175,0.1809932915879779
002033.SZ,0.0,-36.0,0.0,4,994193427.0,0.01,19,0.01,0.1909932915879779
002051.SZ,0.01099510774726545,-38.0,1.0,4,606244908.0,0.01099510774726545,20,0.0,0.20198839933524335
002056.SZ,0.009997232999060534,-40.0,0.0,4,261201303.0,0.01,21,2.7670009394662604e-06,0.21198839933524335
002057.SZ,0.01004939875718638,-42.0,0.0,4,96867692.0,0.01,22,-4.939875718638041e-05,0.22198839933524336
002085.SZ,0.010188924816819033,-44.0,0.0,4,122108016.0,0.01,23,-0.0001889248168190326,0.23198839933524337
002112.SZ,0.010301304792445768,-46.0,0.0,4,344217254.0,0.01,24,-0.0003013047924457675,0.24198839933524338
002126.SZ,0.010989323472352258,-48.0,1.0,4,149082879.0,0.010989323472352258,25,0.0,0.2529777228075956
002209.SZ,0.01005260932148498,-50.0,0.0,4,50040796.0,0.01,26,-5.26093214849796e-05,0.2629777228075956
002219.SZ,0.009916510627256233,-52.0,0.0,4,124867244.0,0.01,27,8.348937274376723e-05,0.27297772280759564
002225.SZ,0.01023255473550966,-54.0,0.0,4,48531286.0,0.01,28,-0.00023255473550965952,0.28297772280759564
002250.SZ,0.0100574742578696,-56.0,0.0,4,109272881.0,0.01,29,-5.7474257869599005e-05,0.29297772280759565
002284.SZ,0.010287000254178644,-58.0,0.0,4,70653444.0,0.01,30,-0.0002870002541786442,0.30297772280759566
002301.SZ,0.010987711296977605,-60.0,1.0,4,48315331.0,0.010987711296977605,31,0.0,0.3139654341045733
002322.SZ,0.009887447317298235,-62.0,0.0,4,82171813.0,0.01,32,0.00011255268270176505,0.3239654341045733
002323.SZ,0.01088919187328106,-64.0,0.0,4,195452371.0,0.01,33,-0.0008891918732810596,0.3339654341045733
002324.SZ,0.01043288456951839,-66.0,0.0,4,131529799.0,0.01,34,-0.0004328845695183905,0.3439654341045733
002334.SZ,0.009635773569294263,-68.0,0.0,4,771472983.0,0.01,35,0.0003642264307057372,0.3539654341045733
002427.SZ,0.010228161683042756,-70.0,0.0,4,21138919.0,0.01,36,-0.00022816168304275533,0.3639654341045733
002472.SZ,0.010012754806881484,-72.0,0.0,4,324776538.0,0.01,37,-1.275480688148374e-05,0.37396543410457334
002476.SZ,0.010507423710687636,-74.0,0.0,4,202874289.0,0.01,38,-0.0005074237106876354,0.38396543410457334
002526.SZ,0.009992353920497408,-76.0,0.0,4,45120497.0,0.01,39,7.646079502592051e-06,0.39396543410457335
002536.SZ,0.009862462597431558,-78.0,0.0,4,168704600.0,0.01,40,0.0001375374025684422,0.40396543410457336
002545.SZ,0.010039823535079529,-80.0,0.0,4,56913977.0,0.01,41,-3.982353507952889e-05,0.41396543410457337
