,weight,score,udstatus,tradestatus,amt,new_pos,rank,trade_need_todo,cumpos
000159.SZ,0.009932239119428277,-196.0,0.0,4,65952564.0,0.01,99,6.776088057172322e-05,0.9900000000000007
000519.SZ,0.010069613505695739,-198.0,0.0,4,993083341.0,0.0,100,0.0,0.0
000567.SZ,0.0,-200.0,0.0,4,91487300.0,0.0,101,0.0,0.0
000625.SZ,0.01010659369924667,-202.0,0.0,4,813704996.0,0.0,102,0.0,0.0
000663.SZ,0.01020802115941619,-204.0,0.0,4,82026899.0,0.0,103,0.0,0.0
000700.SZ,0.0,-206.0,0.0,4,65105295.0,0.0,104,0.0,0.0
000739.SZ,0.010154369734775544,-208.0,0.0,4,203486635.0,0.0,105,0.0,0.0
000821.SZ,0.009627322437585833,-210.0,0.0,4,951835403.0,0.0,106,0.0,0.0
000822.SZ,0.010427205343473873,-212.0,0.0,4,72407384.0,0.0,107,0.0,0.0
000863.SZ,0.0,-214.0,0.0,4,56790617.0,0.0,108,0.0,0.0
000878.SZ,0.009922902425507129,-216.0,0.0,4,293522206.0,0.0,109,0.0,0.0
000892.SZ,0.010354157041832313,-218.0,0.0,4,147256132.0,0.0,110,0.0,0.0
000899.SZ,0.0,-220.0,0.0,4,53047845.0,0.0,111,0.0,0.0
000966.SZ,0.0,-222.0,0.0,4,47449798.0,0.0,112,0.0,0.0
000983.SZ,0.0,-224.0,0.0,4,277067220.0,0.0,113,0.0,0.0
001228.SZ,0.010126465295554445,-226.0,0.0,4,38394066.0,0.0,114,0.0,0.0
001337.SZ,0.009671480232616448,-228.0,0.0,4,1104551717.0,0.0,115,0.0,0.0
001366.SZ,0.0,-230.0,0.0,4,559540097.0,0.0,116,0.0,0.0
002006.SZ,0.010311114580877884,-232.0,0.0,4,143100211.0,0.0,117,0.0,0.0
002017.SZ,0.010363227002148432,-234.0,0.0,4,162180596.0,0.0,118,0.0,0.0
002051.SZ,0.009691201457841829,-236.0,0.0,4,515039496.0,0.0,119,0.0,0.0
002057.SZ,0.010194879823930041,-238.0,0.0,4,135537607.0,0.0,120,0.0,0.0
002085.SZ,0.010129193041255596,-240.0,0.0,4,96618839.0,0.0,121,0.0,0.0
002101.SZ,0.0,-242.0,0.0,4,193625018.0,0.0,122,0.0,0.0
002125.SZ,0.0,-244.0,0.0,4,107137298.0,0.0,123,0.0,0.0
002137.SZ,0.0,-246.0,0.0,4,134830678.0,0.0,124,0.0,0.0
002166.SZ,0.0,-248.0,0.0,4,81994080.0,0.0,125,0.0,0.0
002176.SZ,0.0,-250.0,0.0,4,362376749.0,0.0,126,0.0,0.0
002204.SZ,0.0,-252.0,0.0,4,61510898.0,0.0,127,0.0,0.0
002225.SZ,0.00999807080167503,-254.0,0.0,4,28167523.0,0.0,128,0.0,0.0
002249.SZ,0.0,-256.0,0.0,4,85124345.0,0.0,129,0.0,0.0
002250.SZ,0.01003957209416494,-258.0,0.0,4,91178460.0,0.0,130,0.0,0.0
002284.SZ,0.010423760914344795,-260.0,0.0,4,70564891.0,0.0,131,0.0,0.0
002301.SZ,0.010160010310103615,-262.0,0.0,4,79480821.0,0.0,132,0.0,0.0
002311.SZ,0.0,-264.0,0.0,4,189065697.0,0.0,133,0.0,0.0
002312.SZ,0.0,-266.0,0.0,4,146698128.0,0.0,134,0.0,0.0
002322.SZ,0.010151315104022353,-268.0,0.0,4,116787621.0,0.0,135,0.0,0.0
002324.SZ,0.0,-270.0,0.0,4,118549709.0,0.0,136,0.0,0.0
002334.SZ,0.0,-272.0,0.0,4,250643020.0,0.0,137,0.0,0.0
002337.SZ,0.0,-274.0,1.0,4,24903352.0,0.0,138,0.0,0.0
002360.SZ,0.0,-276.0,0.0,4,29474163.0,0.0,139,0.0,0.0
002385.SZ,0.0,-278.0,0.0,4,283709319.0,0.0,140,0.0,0.0
002424.SZ,0.0,-280.0,0.0,4,346588241.0,0.0,141,0.0,0.0
002427.SZ,0.0,-282.0,0.0,4,34061437.0,0.0,142,0.0,0.0
002434.SZ,0.0,-284.0,0.0,4,120299398.0,0.0,143,0.0,0.0
002472.SZ,0.0,-286.0,0.0,4,583613914.0,0.0,144,0.0,0.0
002476.SZ,0.0,-288.0,0.0,4,169694014.0,0.0,145,0.0,0.0
002518.SZ,0.009786051514865479,-290.0,0.0,4,1908853321.0,0.0,146,0.0,0.0
002526.SZ,0.0,-292.0,0.0,4,52404465.0,0.0,147,0.0,0.0
002536.SZ,0.0,-294.0,0.0,4,354535932.0,0.0,148,0.0,0.0
002545.SZ,0.0,-296.0,0.0,4,62463126.0,0.0,149,0.0,0.0
002580.SZ,0.0,-298.0,0.0,4,525632833.0,0.0,150,0.0,0.0
002603.SZ,0.0,-300.0,0.0,4,2791257548.0,0.0,151,0.0,0.0
002615.SZ,0.0,-302.0,0.0,4,34649045.0,0.0,152,0.0,0.0
002632.SZ,0.0,-304.0,0.0,4,36918532.0,0.0,153,0.0,0.0
002661.SZ,0.0,-306.0,0.0,4,34545595.0,0.0,154,0.0,0.0
002700.SZ,0.0,-308.0,0.0,4,5677468.0,0.0,155,0.0,0.0
002702.SZ,0.0,-310.0,0.0,4,55441056.0,0.0,156,0.0,0.0
002709.SZ,0.0,-312.0,0.0,4,508916643.0,0.0,157,0.0,0.0
002728.SZ,0.0,-314.0,0.0,4,552230378.0,0.0,158,0.0,0.0
002746.SZ,0.0,-316.0,0.0,4,102003093.0,0.0,159,0.0,0.0
002825.SZ,0.0,-318.0,0.0,4,46987284.0,0.0,160,0.0,0.0
002878.SZ,0.0,-320.0,0.0,4,145319469.0,0.0,161,0.0,0.0
002885.SZ,0.0,-322.0,0.0,4,187729187.0,0.0,162,0.0,0.0
002900.SZ,0.0,-324.0,0.0,4,83026169.0,0.0,163,0.0,0.0
002902.SZ,0.0,-326.0,0.0,4,848580317.0,0.0,164,0.0,0.0
002908.SZ,0.0,-328.0,1.0,4,333348074.0,0.0,165,0.0,0.0
002932.SZ,0.0,-330.0,0.0,4,128490902.0,0.0,166,0.0,0.0
002957.SZ,0.0,-332.0,0.0,4,117144451.0,0.0,167,0.0,0.0
002965.SZ,0.0,-334.0,0.0,4,242461322.0,0.0,168,0.0,0.0
002981.SZ,0.0,-336.0,0.0,4,30601285.0,0.0,169,0.0,0.0
003007.SZ,0.0,-338.0,0.0,4,100803812.0,0.0,170,0.0,0.0
003011.SZ,0.0,-340.0,0.0,4,21960902.0,0.0,171,0.0,0.0
003032.SZ,0.0,-342.0,0.0,4,165718135.0,0.0,172,0.0,0.0
300008.SZ,0.0,-344.0,0.0,4,114239040.0,0.0,173,0.0,0.0
300035.SZ,0.0,-346.0,0.0,4,201243130.0,0.0,174,0.0,0.0
300068.SZ,0.0,-348.0,0.0,4,449401300.0,0.0,175,0.0,0.0
300073.SZ,0.0,-350.0,0.0,4,491335968.0,0.0,176,0.0,0.0
300101.SZ,0.0,-352.0,0.0,4,235730962.0,0.0,177,0.0,0.0
300118.SZ,0.0,-354.0,0.0,4,502860269.0,0.0,178,0.0,0.0
300121.SZ,0.0,-356.0,0.0,4,60522018.0,0.0,179,0.0,0.0
300134.SZ,0.0,-358.0,0.0,4,122581783.0,0.0,180,0.0,0.0
300145.SZ,0.0,-360.0,0.0,4,68971954.0,0.0,181,0.0,0.0
300151.SZ,0.0,-362.0,0.0,4,97033029.0,0.0,182,0.0,0.0
300159.SZ,0.0,-364.0,0.0,4,81493785.0,0.0,183,0.0,0.0
300170.SZ,0.0,-366.0,0.0,4,1339568475.0,0.0,184,0.0,0.0
300179.SZ,0.0,-368.0,0.0,4,71789757.0,0.0,185,0.0,0.0
300181.SZ,0.0,-370.0,0.0,4,290689608.0,0.0,186,0.0,0.0
300192.SZ,0.0,-372.0,0.0,4,354097666.0,0.0,187,0.0,0.0
300205.SZ,0.0,-374.0,0.0,4,188952846.0,0.0,188,0.0,0.0
300217.SZ,0.0,-376.0,0.0,4,255320696.0,0.0,189,0.0,0.0
300239.SZ,0.0,-378.0,0.0,4,52856266.0,0.0,190,0.0,0.0
300258.SZ,0.0,-380.0,0.0,4,54043268.0,0.0,191,0.0,0.0
300261.SZ,0.0,-382.0,0.0,4,207486177.0,0.0,192,0.0,0.0
300265.SZ,0.0,-384.0,0.0,4,25636410.0,0.0,193,0.0,0.0
300274.SZ,0.0,-386.0,0.0,4,2329755543.0,0.0,194,0.0,0.0
300278.SZ,0.0,-388.0,0.0,4,67662772.0,0.0,195,0.0,0.0
300292.SZ,0.0,-390.0,0.0,4,122593187.0,0.0,196,0.0,0.0
300295.SZ,0.0,-392.0,0.0,4,125244553.0,0.0,197,0.0,0.0
300332.SZ,0.0,-394.0,0.0,4,49925130.0,0.0,198,0.0,0.0
300338.SZ,0.0,-396.0,0.0,4,39051625.0,0.0,199,0.0,0.0
300343.SZ,0.0,-398.0,0.0,4,227649725.0,0.0,200,0.0,0.0
300389.SZ,0.0,-400.0,0.0,4,501095646.0,0.0,201,0.0,0.0
300393.SZ,0.0,-402.0,0.0,4,307363450.0,0.0,202,0.0,0.0
300419.SZ,0.0,-404.0,0.0,4,92715463.0,0.0,203,0.0,0.0
300426.SZ,0.0,-406.0,0.0,4,30090817.0,0.0,204,0.0,0.0
300432.SZ,0.0,-408.0,0.0,4,231319912.0,0.0,205,0.0,0.0
300433.SZ,0.0,-410.0,0.0,4,909479444.0,0.0,206,0.0,0.0
300434.SZ,0.0,-412.0,0.0,4,82277348.0,0.0,207,0.0,0.0
300442.SZ,0.0,-414.0,0.0,4,391776124.0,0.0,208,0.0,0.0
300450.SZ,0.0,-416.0,0.0,4,458129991.0,0.0,209,0.0,0.0
300482.SZ,0.0,-418.0,0.0,4,140527454.0,0.0,210,0.0,0.0
300487.SZ,0.0,-420.0,0.0,4,267048474.0,0.0,211,0.0,0.0
300494.SZ,0.0,-422.0,0.0,4,693315405.0,0.0,212,0.0,0.0
300498.SZ,0.0,-424.0,0.0,4,935968650.0,0.0,213,0.0,0.0
300532.SZ,0.0,-426.0,0.0,4,88657481.0,0.0,214,0.0,0.0
300533.SZ,0.0,-428.0,0.0,4,317657813.0,0.0,215,0.0,0.0
300538.SZ,0.0,-430.0,0.0,4,244385379.0,0.0,216,0.0,0.0
300545.SZ,0.0,-432.0,0.0,4,95307764.0,0.0,217,0.0,0.0
300546.SZ,0.0,-434.0,0.0,4,200516332.0,0.0,218,0.0,0.0
300568.SZ,0.0,-436.0,0.0,4,257067942.0,0.0,219,0.0,0.0
300592.SZ,0.0,-438.0,0.0,4,178231277.0,0.0,220,0.0,0.0
300604.SZ,0.0,-440.0,0.0,4,1506792432.0,0.0,221,0.0,0.0
300607.SZ,0.0,-442.0,0.0,4,140694331.0,0.0,222,0.0,0.0
300612.SZ,0.0,-444.0,0.0,4,662096138.0,0.0,223,0.0,0.0
300615.SZ,0.0,-446.0,0.0,4,29403484.0,0.0,224,0.0,0.0
300619.SZ,0.0,-448.0,0.0,4,29520929.0,0.0,225,0.0,0.0
300625.SZ,0.0,-450.0,0.0,4,13260944.0,0.0,226,0.0,0.0
300644.SZ,0.0,-452.0,0.0,4,20161849.0,0.0,227,0.0,0.0
300673.SZ,0.0,-454.0,0.0,4,48968888.0,0.0,228,0.0,0.0
300689.SZ,0.0,-456.0,0.0,4,139854902.0,0.0,229,0.0,0.0
300693.SZ,0.0,-458.0,0.0,4,827621524.0,0.0,230,0.0,0.0
300694.SZ,0.0,-460.0,0.0,4,41614983.0,0.0,231,0.0,0.0
300703.SZ,0.0,-462.0,0.0,4,29579224.0,0.0,232,0.0,0.0
300733.SZ,0.0,-464.0,0.0,4,20500040.0,0.0,233,0.0,0.0
300743.SZ,0.0,-466.0,0.0,4,34128036.0,0.0,234,0.0,0.0
300757.SZ,0.0,-468.0,0.0,4,76910473.0,0.0,235,0.0,0.0
300761.SZ,0.0,-470.0,0.0,4,165870330.0,0.0,236,0.0,0.0
300763.SZ,0.0,-472.0,0.0,4,461999736.0,0.0,237,0.0,0.0
300775.SZ,0.0,-474.0,0.0,4,237788706.0,0.0,238,0.0,0.0
300777.SZ,0.0,-476.0,0.0,4,234021744.0,0.0,239,0.0,0.0
300787.SZ,0.0,-478.0,0.0,4,139898382.0,0.0,240,0.0,0.0
300795.SZ,0.0,-480.0,0.0,4,60613323.0,0.0,241,0.0,0.0
300803.SZ,0.0,-482.0,0.0,4,832414983.0,0.0,242,0.0,0.0
300833.SZ,0.0,-484.0,0.0,4,27388787.0,0.0,243,0.0,0.0
300839.SZ,0.0,-486.0,0.0,4,35619903.0,0.0,244,0.0,0.0
300855.SZ,0.0,-488.0,0.0,4,115649237.0,0.0,245,0.0,0.0
300856.SZ,0.0,-490.0,0.0,4,89335034.0,0.0,246,0.0,0.0
300861.SZ,0.0,-492.0,0.0,4,116066823.0,0.0,247,0.0,0.0
300863.SZ,0.0,-494.0,0.0,4,34310519.0,0.0,248,0.0,0.0
300882.SZ,0.0,-496.0,0.0,4,36780217.0,0.0,249,0.0,0.0
300888.SZ,0.0,-498.0,0.0,4,75693084.0,0.0,250,0.0,0.0
300900.SZ,0.0,-500.0,0.0,4,90355564.0,0.0,251,0.0,0.0
300913.SZ,0.0,-502.0,0.0,4,602231560.0,0.0,252,0.0,0.0
300937.SZ,0.0,-504.0,0.0,4,43981716.0,0.0,253,0.0,0.0
300950.SZ,0.0,-506.0,0.0,4,78326577.0,0.0,254,0.0,0.0
300963.SZ,0.0,-508.0,0.0,4,23664386.0,0.0,255,0.0,0.0
300970.SZ,0.0,-510.0,0.0,4,53403213.0,0.0,256,0.0,0.0
300972.SZ,0.0,-512.0,0.0,4,212096075.0,0.0,257,0.0,0.0
301004.SZ,0.0,-514.0,0.0,4,36304285.0,0.0,258,0.0,0.0
301030.SZ,0.0,-516.0,0.0,4,177376219.0,0.0,259,0.0,0.0
301031.SZ,0.0,-518.0,0.0,4,78472818.0,0.0,260,0.0,0.0
301089.SZ,0.0,-520.0,0.0,4,118510517.0,0.0,261,0.0,0.0
301090.SZ,0.0,-522.0,0.0,4,35871165.0,0.0,262,0.0,0.0
301119.SZ,0.0,-524.0,0.0,4,14768087.0,0.0,263,0.0,0.0
301212.SZ,0.0,-526.0,0.0,4,39576063.0,0.0,264,0.0,0.0
301258.SZ,0.0,-528.0,0.0,4,41948607.0,0.0,265,0.0,0.0
301278.SZ,0.0,-530.0,0.0,4,60079206.0,0.0,266,0.0,0.0
301322.SZ,0.0,-532.0,0.0,4,76497695.0,0.0,267,0.0,0.0
301408.SZ,0.0,-534.0,0.0,4,193169272.0,0.0,268,0.0,0.0
600089.SH,0.0,-536.0,0.0,4,770421180.0,0.0,269,0.0,0.0
600105.SH,0.0,-538.0,0.0,4,351486319.0,0.0,270,0.0,0.0
600123.SH,0.0,-540.0,0.0,4,131592251.0,0.0,271,0.0,0.0
600160.SH,0.0,-542.0,0.0,4,446331073.0,0.0,272,0.0,0.0
600233.SH,0.0,-544.0,0.0,4,206897921.0,0.0,273,0.0,0.0
600256.SH,0.0,-546.0,0.0,4,593513505.0,0.0,274,0.0,0.0
600312.SH,0.0,-548.0,0.0,4,136873184.0,0.0,275,0.0,0.0
600345.SH,0.0,-550.0,0.0,4,92801522.0,0.0,276,0.0,0.0
600361.SH,0.0,-552.0,0.0,4,24480103.0,0.0,277,0.0,0.0
600371.SH,0.0,-554.0,0.0,4,40844746.0,0.0,278,0.0,0.0
600389.SH,0.0,-556.0,0.0,4,106157839.0,0.0,279,0.0,0.0
600392.SH,0.0,-558.0,0.0,4,329843125.0,0.0,280,0.0,0.0
600395.SH,0.0,-560.0,0.0,4,102080852.0,0.0,281,0.0,0.0
600438.SH,0.0,-562.0,0.0,4,1079863628.0,0.0,282,0.0,0.0
600478.SH,0.0,-564.0,0.0,4,215851617.0,0.0,283,0.0,0.0
600520.SH,0.0,-566.0,0.0,4,210622504.0,0.0,284,0.0,0.0
600526.SH,0.0,-568.0,0.0,4,33020727.0,0.0,285,0.0,0.0
600538.SH,0.0,-570.0,0.0,4,21176264.0,0.0,286,0.0,0.0
600658.SH,0.0,-572.0,0.0,4,74985352.0,0.0,287,0.0,0.0
600740.SH,0.0,-574.0,0.0,4,68859225.0,0.0,288,0.0,0.0
600759.SH,0.0,-576.0,0.0,4,26694716.0,0.0,289,0.0,0.0
600768.SH,0.0,-578.0,0.0,4,23495995.0,0.0,290,0.0,0.0
600789.SH,0.0,-580.0,0.0,4,67070274.0,0.0,291,0.0,0.0
600797.SH,0.0,-582.0,0.0,4,481443091.0,0.0,292,0.0,0.0
600818.SH,0.0,-584.0,0.0,4,139800129.0,0.0,293,0.0,0.0
600850.SH,0.0,-586.0,0.0,4,332407253.0,0.0,294,0.0,0.0
600883.SH,0.0,-588.0,0.0,4,15648204.0,0.0,295,0.0,0.0
600929.SH,0.0,-590.0,0.0,4,68118374.0,0.0,296,0.0,0.0
601689.SH,0.0,-592.0,0.0,4,486510228.0,0.0,297,0.0,0.0
