,weight,score,udstatus,tradestatus,amt,new_pos,rank,trade_need_todo,cumpos
688617.SH,,-136.0,0.0,4,306608722.0,0.01,69,,0.6900000000000004
688800.SH,,-138.0,0.0,4,89276625.0,0.01,70,,0.7000000000000004
000159.SZ,,-140.0,0.0,4,110404196.0,0.01,71,,0.7100000000000004
000519.SZ,,-142.0,0.0,4,849768759.0,0.01,72,,0.7200000000000004
000533.SZ,,-144.0,0.0,4,31422766.0,0.01,73,,0.7300000000000004
000625.SZ,,-146.0,0.0,4,1211497428.0,0.01,74,,0.7400000000000004
000663.SZ,,-148.0,0.0,4,70750059.0,0.01,75,,0.7500000000000004
000735.SZ,,-150.0,0.0,4,612936456.0,0.01,76,,0.7600000000000005
000739.SZ,,-152.0,0.0,4,226846527.0,0.01,77,,0.7700000000000005
000821.SZ,,-154.0,0.0,4,1438214538.0,0.01,78,,0.7800000000000005
000822.SZ,,-156.0,0.0,4,107571937.0,0.01,79,,0.7900000000000005
000878.SZ,,-158.0,0.0,4,224466240.0,0.01,80,,0.8000000000000005
000892.SZ,,-160.0,0.0,4,171317303.0,0.01,81,,0.8100000000000005
001228.SZ,,-162.0,0.0,4,87968780.0,0.01,82,,0.8200000000000005
001337.SZ,,-164.0,1.0,4,393746225.0,0.0,83,,
002006.SZ,,-166.0,0.0,4,120379085.0,0.01,84,,0.8300000000000005
002017.SZ,,-168.0,0.0,4,198532836.0,0.01,85,,0.8400000000000005
002051.SZ,,-170.0,0.0,4,438761445.0,0.01,86,,0.8500000000000005
002057.SZ,,-172.0,0.0,4,152891898.0,0.01,87,,0.8600000000000005
002085.SZ,,-174.0,0.0,4,122196203.0,0.01,88,,0.8700000000000006
002112.SZ,,-176.0,0.0,4,888225162.0,0.01,89,,0.8800000000000006
002126.SZ,,-178.0,0.0,4,338272706.0,0.01,90,,0.8900000000000006
002209.SZ,,-180.0,0.0,4,50764473.0,0.01,91,,0.9000000000000006
002219.SZ,,-182.0,0.0,4,144257601.0,0.01,92,,0.9100000000000006
002225.SZ,,-184.0,0.0,4,28863258.0,0.01,93,,0.9200000000000006
002250.SZ,,-186.0,0.0,4,164163907.0,0.01,94,,0.9300000000000006
002284.SZ,,-188.0,0.0,4,87303321.0,0.01,95,,0.9400000000000006
002301.SZ,,-190.0,0.0,4,102910843.0,0.01,96,,0.9500000000000006
002322.SZ,,-192.0,0.0,4,79641177.0,0.01,97,,0.9600000000000006
002323.SZ,,-194.0,0.0,4,105591108.0,0.01,98,,0.9700000000000006
002324.SZ,,-196.0,0.0,4,172099409.0,0.01,99,,0.9800000000000006
002334.SZ,,-198.0,0.0,4,456781955.0,0.01,100,,0.9900000000000007
002472.SZ,,-200.0,0.0,4,234318117.0,0.0,101,0.0,0.0
002476.SZ,,-202.0,0.0,4,193448172.0,0.0,102,0.0,0.0
002526.SZ,,-204.0,0.0,4,61171303.0,0.0,103,0.0,0.0
002536.SZ,,-206.0,0.0,4,807627494.0,0.0,104,0.0,0.0
002545.SZ,,-208.0,0.0,4,62246471.0,0.0,105,0.0,0.0
002546.SZ,,-210.0,0.0,4,26679554.0,0.0,106,0.0,0.0
002550.SZ,,-212.0,0.0,4,53288677.0,0.0,107,0.0,0.0
002669.SZ,,-214.0,0.0,4,95424962.0,0.0,108,0.0,0.0
002702.SZ,,-216.0,0.0,4,38026279.0,0.0,109,0.0,0.0
002783.SZ,,-218.0,0.0,4,53538524.0,0.0,110,0.0,0.0
002850.SZ,,-220.0,0.0,4,238831750.0,0.0,111,0.0,0.0
002878.SZ,,-222.0,0.0,4,207864203.0,0.0,112,0.0,0.0
002885.SZ,,-224.0,0.0,4,345441068.0,0.0,113,0.0,0.0
002902.SZ,,-226.0,0.0,4,461443125.0,0.0,114,0.0,0.0
002932.SZ,,-228.0,0.0,4,94731021.0,0.0,115,0.0,0.0
003032.SZ,,-230.0,0.0,4,247369985.0,0.0,116,0.0,0.0
300008.SZ,,-232.0,0.0,4,153479615.0,0.0,117,0.0,0.0
300068.SZ,,-234.0,0.0,4,575589704.0,0.0,118,0.0,0.0
300101.SZ,,-236.0,0.0,4,331689435.0,0.0,119,0.0,0.0
300105.SZ,,-238.0,0.0,4,60390763.0,0.0,120,0.0,0.0
300107.SZ,,-240.0,0.0,4,44412614.0,0.0,121,0.0,0.0
300118.SZ,,-242.0,0.0,4,758975550.0,0.0,122,0.0,0.0
300179.SZ,,-244.0,0.0,4,91700034.0,0.0,123,0.0,0.0
300258.SZ,,-246.0,0.0,4,57145238.0,0.0,124,0.0,0.0
300278.SZ,,-248.0,0.0,4,75749388.0,0.0,125,0.0,0.0
300295.SZ,,-250.0,0.0,4,298716759.0,0.0,126,0.0,0.0
300343.SZ,,-252.0,0.0,4,118518582.0,0.0,127,0.0,0.0
300442.SZ,,-254.0,0.0,4,349103401.0,0.0,128,0.0,0.0
300533.SZ,,-256.0,0.0,4,387234115.0,0.0,129,0.0,0.0
300534.SZ,,-258.0,0.0,4,64494888.0,0.0,130,0.0,0.0
300538.SZ,,-260.0,0.0,4,281463806.0,0.0,131,0.0,0.0
300545.SZ,,-262.0,0.0,4,90147784.0,0.0,132,0.0,0.0
300592.SZ,,-264.0,0.0,4,245145636.0,0.0,133,0.0,0.0
300604.SZ,,-266.0,0.0,4,1031315639.0,0.0,134,0.0,0.0
300612.SZ,,-268.0,0.0,4,1003822359.0,0.0,135,0.0,0.0
300619.SZ,,-270.0,0.0,4,22936422.0,0.0,136,0.0,0.0
300625.SZ,,-272.0,0.0,4,18557944.0,0.0,137,0.0,0.0
300639.SZ,,-274.0,0.0,4,68077854.0,0.0,138,0.0,0.0
300644.SZ,,-276.0,0.0,4,46138548.0,0.0,139,0.0,0.0
300694.SZ,,-278.0,0.0,4,45060940.0,0.0,140,0.0,0.0
300703.SZ,,-280.0,0.0,4,34127007.0,0.0,141,0.0,0.0
300757.SZ,,-282.0,0.0,4,129258490.0,0.0,142,0.0,0.0
300761.SZ,,-284.0,0.0,4,197623349.0,0.0,143,0.0,0.0
300775.SZ,,-286.0,0.0,4,256623269.0,0.0,144,0.0,0.0
300795.SZ,,-288.0,0.0,4,95882653.0,0.0,145,0.0,0.0
300811.SZ,,-290.0,0.0,4,119423805.0,0.0,146,0.0,0.0
300833.SZ,,-292.0,0.0,4,28557892.0,0.0,147,0.0,0.0
300855.SZ,,-294.0,0.0,4,122514018.0,0.0,148,0.0,0.0
300856.SZ,,-296.0,0.0,4,123832194.0,0.0,149,0.0,0.0
300861.SZ,,-298.0,0.0,4,194167835.0,0.0,150,0.0,0.0
300888.SZ,,-300.0,0.0,4,91140955.0,0.0,151,0.0,0.0
300937.SZ,,-302.0,0.0,4,77285409.0,0.0,152,0.0,0.0
300972.SZ,,-304.0,0.0,4,295669192.0,0.0,153,0.0,0.0
301119.SZ,,-306.0,0.0,4,21464376.0,0.0,154,0.0,0.0
301212.SZ,,-308.0,0.0,4,62895662.0,0.0,155,0.0,0.0
301258.SZ,,-310.0,0.0,4,61956998.0,0.0,156,0.0,0.0
600053.SH,,-312.0,0.0,4,39537615.0,0.0,157,0.0,0.0
600060.SH,,-314.0,0.0,4,675894274.0,0.0,158,0.0,0.0
600094.SH,,-316.0,0.0,4,36439827.0,0.0,159,0.0,0.0
600105.SH,,-318.0,0.0,4,363085917.0,0.0,160,0.0,0.0
600160.SH,,-320.0,0.0,4,442522479.0,0.0,161,0.0,0.0
600256.SH,,-322.0,0.0,4,952522318.0,0.0,162,0.0,0.0
600312.SH,,-324.0,0.0,4,109275332.0,0.0,163,0.0,0.0
600345.SH,,-326.0,0.0,4,155617326.0,0.0,164,0.0,0.0
600348.SH,,-328.0,0.0,4,444758926.0,0.0,165,0.0,0.0
600389.SH,,-330.0,0.0,4,176969675.0,0.0,166,0.0,0.0
600395.SH,,-332.0,0.0,4,159263487.0,0.0,167,0.0,0.0
600483.SH,,-334.0,0.0,4,131095452.0,0.0,168,0.0,0.0
600499.SH,,-336.0,0.0,4,326075776.0,0.0,169,0.0,0.0
600526.SH,,-338.0,0.0,4,34016543.0,0.0,170,0.0,0.0
600537.SH,,-340.0,0.0,4,250031537.0,0.0,171,0.0,0.0
600538.SH,,-342.0,0.0,4,34660133.0,0.0,172,0.0,0.0
600572.SH,,-344.0,0.0,4,391426329.0,0.0,173,0.0,0.0
600658.SH,,-346.0,0.0,4,148296084.0,0.0,174,0.0,0.0
600753.SH,,-348.0,0.0,4,49631866.0,0.0,175,0.0,0.0
600789.SH,,-350.0,0.0,4,86275198.0,0.0,176,0.0,0.0
600795.SH,,-352.0,0.0,4,452322460.0,0.0,177,0.0,0.0
600818.SH,,-354.0,0.0,4,250086721.0,0.0,178,0.0,0.0
600883.SH,,-356.0,0.0,4,11926894.0,0.0,179,0.0,0.0
601689.SH,,-358.0,0.0,4,1139716626.0,0.0,180,0.0,0.0
603032.SH,,-360.0,0.0,4,98014923.0,0.0,181,0.0,0.0
603056.SH,,-362.0,0.0,4,95094508.0,0.0,182,0.0,0.0
603299.SH,,-364.0,0.0,4,55553156.0,0.0,183,0.0,0.0
603307.SH,,-366.0,0.0,4,54025872.0,0.0,184,0.0,0.0
603326.SH,,-368.0,0.0,4,10011390.0,0.0,185,0.0,0.0
603339.SH,,-370.0,0.0,4,61384025.0,0.0,186,0.0,0.0
603529.SH,,-372.0,0.0,4,386368516.0,0.0,187,0.0,0.0
603551.SH,,-374.0,0.0,4,49969958.0,0.0,188,0.0,0.0
603613.SH,,-376.0,0.0,4,853509722.0,0.0,189,0.0,0.0
603619.SH,,-378.0,0.0,4,382445026.0,0.0,190,0.0,0.0
603665.SH,,-380.0,0.0,4,166229925.0,0.0,191,0.0,0.0
603787.SH,,-382.0,0.0,4,62740526.0,0.0,192,0.0,0.0
603871.SH,,-384.0,0.0,4,112228011.0,0.0,193,0.0,0.0
603968.SH,,-386.0,0.0,4,34138592.0,0.0,194,0.0,0.0
605196.SH,,-388.0,0.0,4,57376879.0,0.0,195,0.0,0.0
688035.SH,,-390.0,0.0,4,151632639.0,0.0,196,0.0,0.0
688037.SH,,-392.0,0.0,4,922602630.0,0.0,197,0.0,0.0
688041.SH,,-394.0,0.0,4,3543190872.0,0.0,198,0.0,0.0
688072.SH,,-396.0,0.0,4,738135485.0,0.0,199,0.0,0.0
688097.SH,,-398.0,0.0,4,40074855.0,0.0,200,0.0,0.0
688123.SH,,-400.0,0.0,4,920940022.0,0.0,201,0.0,0.0
688184.SH,,-402.0,0.0,4,27645652.0,0.0,202,0.0,0.0
688198.SH,,-404.0,0.0,4,32108767.0,0.0,203,0.0,0.0
688207.SH,,-406.0,0.0,4,607525340.0,0.0,204,0.0,0.0
688210.SH,,-408.0,0.0,4,60260345.0,0.0,205,0.0,0.0
688223.SH,,-410.0,0.0,4,489278402.0,0.0,206,0.0,0.0
688261.SH,,-412.0,0.0,4,128987971.0,0.0,207,0.0,0.0
688281.SH,,-414.0,0.0,4,47432048.0,0.0,208,0.0,0.0
688283.SH,,-416.0,0.0,4,116954279.0,0.0,209,0.0,0.0
688348.SH,,-418.0,0.0,4,412576151.0,0.0,210,0.0,0.0
688372.SH,,-420.0,0.0,4,150205310.0,0.0,211,0.0,0.0
688377.SH,,-422.0,0.0,4,92381514.0,0.0,212,0.0,0.0
688408.SH,,-424.0,0.0,4,121313115.0,0.0,213,0.0,0.0
688503.SH,,-426.0,0.0,4,59622397.0,0.0,214,0.0,0.0
688518.SH,,-428.0,0.0,4,122344145.0,0.0,215,0.0,0.0
688578.SH,,-430.0,0.0,4,63882358.0,0.0,216,0.0,0.0
688677.SH,,-432.0,0.0,4,145694369.0,0.0,217,0.0,0.0
688697.SH,,-434.0,0.0,4,67124421.0,0.0,218,0.0,0.0
000014.SZ,,-436.0,0.0,4,34166010.0,0.0,219,0.0,0.0
000034.SZ,,-438.0,0.0,4,2062085750.0,0.0,220,0.0,0.0
000038.SZ,,-440.0,0.0,4,15754996.0,0.0,221,0.0,0.0
000048.SZ,,-442.0,0.0,4,360223574.0,0.0,222,0.0,0.0
000403.SZ,,-444.0,0.0,4,126353523.0,0.0,223,0.0,0.0
000408.SZ,,-446.0,0.0,4,229288532.0,0.0,224,0.0,0.0
000423.SZ,,-448.0,0.0,4,453984320.0,0.0,225,0.0,0.0
000521.SZ,,-450.0,0.0,4,208660660.0,0.0,226,0.0,0.0
000525.SZ,,-452.0,0.0,4,90705823.0,0.0,227,0.0,0.0
000529.SZ,,-454.0,0.0,4,96825004.0,0.0,228,0.0,0.0
000534.SZ,,-456.0,0.0,4,117382972.0,0.0,229,0.0,0.0
000537.SZ,,-458.0,0.0,4,120347167.0,0.0,230,0.0,0.0
000543.SZ,,-460.0,0.0,4,137199333.0,0.0,231,0.0,0.0
000552.SZ,,-462.0,0.0,4,74590830.0,0.0,232,0.0,0.0
000553.SZ,,-464.0,0.0,4,71743080.0,0.0,233,0.0,0.0
000567.SZ,,-466.0,0.0,4,117012626.0,0.0,234,0.0,0.0
000597.SZ,,-468.0,0.0,4,86479256.0,0.0,235,0.0,0.0
000631.SZ,,-470.0,0.0,4,42007293.0,0.0,236,0.0,0.0
000700.SZ,,-472.0,0.0,4,59672613.0,0.0,237,0.0,0.0
000707.SZ,,-474.0,0.0,4,48689559.0,0.0,238,0.0,0.0
000729.SZ,,-476.0,0.0,4,231674466.0,0.0,239,0.0,0.0
000733.SZ,,-478.0,0.0,4,506751817.0,0.0,240,0.0,0.0
000762.SZ,,-480.0,0.0,4,632251354.0,0.0,241,0.0,0.0
000792.SZ,,-482.0,0.0,4,714500388.0,0.0,242,0.0,0.0
000795.SZ,,-484.0,0.0,4,92250292.0,0.0,243,0.0,0.0
000806.SZ,,-486.0,0.0,4,30029512.0,0.0,244,0.0,0.0
000810.SZ,,-488.0,0.0,4,1230865229.0,0.0,245,0.0,0.0
000811.SZ,,-490.0,0.0,4,120981958.0,0.0,246,0.0,0.0
000831.SZ,,-492.0,0.0,4,1284689159.0,0.0,247,0.0,0.0
000862.SZ,,-494.0,0.0,4,125831626.0,0.0,248,0.0,0.0
000863.SZ,,-496.0,0.0,4,69207220.0,0.0,249,0.0,0.0
000875.SZ,,-498.0,0.0,4,97819342.0,0.0,250,0.0,0.0
000893.SZ,,-500.0,0.0,4,423757350.0,0.0,251,0.0,0.0
000899.SZ,,-502.0,0.0,4,79182429.0,0.0,252,0.0,0.0
000913.SZ,,-504.0,0.0,4,331173522.0,0.0,253,0.0,0.0
000933.SZ,,-506.0,0.0,4,569388235.0,0.0,254,0.0,0.0
000937.SZ,,-508.0,0.0,4,197929814.0,0.0,255,0.0,0.0
000957.SZ,,-510.0,0.0,4,116926264.0,0.0,256,0.0,0.0
000962.SZ,,-512.0,0.0,4,86468377.0,0.0,257,0.0,0.0
000965.SZ,,-514.0,0.0,4,85480794.0,0.0,258,0.0,0.0
000966.SZ,,-516.0,0.0,4,42877572.0,0.0,259,0.0,0.0
000968.SZ,,-518.0,0.0,4,66845448.0,0.0,260,0.0,0.0
000970.SZ,,-520.0,0.0,4,325764111.0,0.0,261,0.0,0.0
000972.SZ,,-522.0,0.0,4,19669282.0,0.0,262,0.0,0.0
000983.SZ,,-524.0,0.0,4,610206655.0,0.0,263,0.0,0.0
000993.SZ,,-526.0,0.0,4,28745348.0,0.0,264,0.0,0.0
001269.SZ,,-528.0,0.0,4,668128801.0,0.0,265,0.0,0.0
001286.SZ,,-530.0,0.0,0,,0.0,266,,
001301.SZ,,-532.0,0.0,4,218852567.0,0.0,267,0.0,0.0
001308.SZ,,-534.0,0.0,4,139057686.0,0.0,268,0.0,0.0
001366.SZ,,-536.0,1.0,4,383359160.0,0.0,269,,
002023.SZ,,-538.0,0.0,4,167059569.0,0.0,270,0.0,0.0
002039.SZ,,-540.0,0.0,4,46083583.0,0.0,271,0.0,0.0
002050.SZ,,-542.0,0.0,4,587305905.0,0.0,272,0.0,0.0
002056.SZ,,-544.0,0.0,4,385429937.0,0.0,273,0.0,0.0
002081.SZ,,-546.0,0.0,4,55263276.0,0.0,274,0.0,0.0
002100.SZ,,-548.0,0.0,4,1205879943.0,0.0,275,0.0,0.0
002101.SZ,,-550.0,0.0,4,241824290.0,0.0,276,0.0,0.0
002104.SZ,,-552.0,0.0,4,260912545.0,0.0,277,0.0,0.0
002115.SZ,,-554.0,0.0,4,814886774.0,0.0,278,0.0,0.0
002125.SZ,,-556.0,0.0,4,110085083.0,0.0,279,0.0,0.0
002129.SZ,,-558.0,0.0,4,2085208350.0,0.0,280,0.0,0.0
002131.SZ,,-560.0,0.0,4,708431874.0,0.0,281,0.0,0.0
002136.SZ,,-562.0,0.0,4,35457858.0,0.0,282,0.0,0.0
002137.SZ,,-564.0,0.0,4,138223922.0,0.0,283,0.0,0.0
002166.SZ,,-566.0,0.0,4,83925345.0,0.0,284,0.0,0.0
002175.SZ,,-568.0,0.0,4,33364734.0,0.0,285,0.0,0.0
002176.SZ,,-570.0,0.0,4,1001227785.0,0.0,286,0.0,0.0
002180.SZ,,-572.0,0.0,4,551504987.0,0.0,287,0.0,0.0
002188.SZ,,-574.0,0.0,4,34682758.0,0.0,288,0.0,0.0
002192.SZ,,-576.0,0.0,4,1128493907.0,0.0,289,0.0,0.0
002198.SZ,,-578.0,0.0,4,89236159.0,0.0,290,0.0,0.0
002204.SZ,,-580.0,0.0,4,74217590.0,0.0,291,0.0,0.0
002232.SZ,,-582.0,0.0,4,615070214.0,0.0,292,0.0,0.0
002239.SZ,,-584.0,0.0,4,63675227.0,0.0,293,0.0,0.0
002249.SZ,,-586.0,0.0,4,89207306.0,0.0,294,0.0,0.0
002258.SZ,,-588.0,0.0,4,187538449.0,0.0,295,0.0,0.0
002279.SZ,,-590.0,0.0,4,689668589.0,0.0,296,0.0,0.0
002311.SZ,,-592.0,0.0,4,349296484.0,0.0,297,0.0,0.0
002312.SZ,,-594.0,0.0,4,83828311.0,0.0,298,0.0,0.0
002318.SZ,,-596.0,0.0,4,138140462.0,0.0,299,0.0,0.0
002337.SZ,,-598.0,0.0,4,36317448.0,0.0,300,0.0,0.0
002338.SZ,,-600.0,0.0,4,206856945.0,0.0,301,0.0,0.0
002340.SZ,,-602.0,0.0,4,409538676.0,0.0,302,0.0,0.0
002352.SZ,,-604.0,0.0,4,1320568222.0,0.0,303,0.0,0.0
002358.SZ,,-606.0,0.0,4,88105903.0,0.0,304,0.0,0.0
002360.SZ,,-608.0,0.0,4,41506907.0,0.0,305,0.0,0.0
002371.SZ,,-610.0,0.0,4,4681168014.0,0.0,306,0.0,0.0
002375.SZ,,-612.0,0.0,4,42258232.0,0.0,307,0.0,0.0
002379.SZ,,-614.0,0.0,4,52639760.0,0.0,308,0.0,0.0
002385.SZ,,-616.0,0.0,4,390392296.0,0.0,309,0.0,0.0
002399.SZ,,-618.0,0.0,4,78609111.0,0.0,310,0.0,0.0
002404.SZ,,-620.0,0.0,4,31565373.0,0.0,311,0.0,0.0
002407.SZ,,-622.0,0.0,4,322855662.0,0.0,312,0.0,0.0
002409.SZ,,-624.0,0.0,4,740505967.0,0.0,313,0.0,0.0
002418.SZ,,-626.0,0.0,4,25887741.0,0.0,314,0.0,0.0
002421.SZ,,-628.0,0.0,4,305867598.0,0.0,315,0.0,0.0
002422.SZ,,-630.0,0.0,4,981239441.0,0.0,316,0.0,0.0
002424.SZ,,-632.0,0.0,4,338077796.0,0.0,317,0.0,0.0
002432.SZ,,-634.0,0.0,4,333880661.0,0.0,318,0.0,0.0
002434.SZ,,-636.0,0.0,4,113314130.0,0.0,319,0.0,0.0
002435.SZ,,-638.0,0.0,4,47005719.0,0.0,320,0.0,0.0
002445.SZ,,-640.0,0.0,4,51253526.0,0.0,321,0.0,0.0
002446.SZ,,-642.0,0.0,4,447671279.0,0.0,322,0.0,0.0
002459.SZ,,-644.0,0.0,4,1198312119.0,0.0,323,0.0,0.0
002460.SZ,,-646.0,0.0,4,2402604456.0,0.0,324,0.0,0.0
002466.SZ,,-648.0,0.0,4,4835970651.0,0.0,325,0.0,0.0
002468.SZ,,-650.0,0.0,4,180270240.0,0.0,326,0.0,0.0
002475.SZ,,-652.0,0.0,4,1573829488.0,0.0,327,0.0,0.0
002478.SZ,,-654.0,0.0,4,63385737.0,0.0,328,0.0,0.0
002484.SZ,,-656.0,0.0,4,168273846.0,0.0,329,0.0,0.0
002486.SZ,,-658.0,0.0,4,42436214.0,0.0,330,0.0,0.0
002491.SZ,,-660.0,0.0,4,1419587323.0,0.0,331,0.0,0.0
002497.SZ,,-662.0,0.0,4,392432395.0,0.0,332,0.0,0.0
002510.SZ,,-664.0,0.0,4,52122068.0,0.0,333,0.0,0.0
002514.SZ,,-666.0,0.0,4,165453815.0,0.0,334,0.0,0.0
002517.SZ,,-668.0,0.0,4,1788756147.0,0.0,335,0.0,0.0
002519.SZ,,-670.0,0.0,4,137935166.0,0.0,336,0.0,0.0
002535.SZ,,-672.0,0.0,4,16881195.0,0.0,337,0.0,0.0
002543.SZ,,-674.0,0.0,4,42585822.0,0.0,338,0.0,0.0
002560.SZ,,-676.0,0.0,4,187777150.0,0.0,339,0.0,0.0
002562.SZ,,-678.0,0.0,4,76375076.0,0.0,340,0.0,0.0
002567.SZ,,-680.0,0.0,4,914401420.0,0.0,341,0.0,0.0
002580.SZ,,-682.0,0.0,4,70031282.0,0.0,342,0.0,0.0
002594.SZ,,-684.0,0.0,4,3412119593.0,0.0,343,0.0,0.0
002597.SZ,,-686.0,0.0,4,144969122.0,0.0,344,0.0,0.0
002600.SZ,,-688.0,0.0,4,286831317.0,0.0,345,0.0,0.0
002603.SZ,,-690.0,0.0,4,809579238.0,0.0,346,0.0,0.0
002608.SZ,,-692.0,0.0,4,30320590.0,0.0,347,0.0,0.0
002615.SZ,,-694.0,0.0,4,36863286.0,0.0,348,0.0,0.0
002616.SZ,,-696.0,0.0,4,24609098.0,0.0,349,0.0,0.0
002617.SZ,,-698.0,0.0,4,1185907855.0,0.0,350,0.0,0.0
002632.SZ,,-700.0,0.0,4,34862668.0,0.0,351,0.0,0.0
002635.SZ,,-702.0,0.0,4,192638403.0,0.0,352,0.0,0.0
002658.SZ,,-704.0,0.0,4,119304176.0,0.0,353,0.0,0.0
002661.SZ,,-706.0,0.0,4,61624125.0,0.0,354,0.0,0.0
002662.SZ,,-708.0,0.0,4,87513619.0,0.0,355,0.0,0.0
