,weight,score,udstatus,tradestatus,amt,new_pos,rank,trade_need_todo,cumpos
002545.SZ,0.010074377011576709,-170.0,0.0,4,44901955.0,0.01,86,-7.437701157670881e-05,0.8611291938406388
002560.SZ,0.01003538948423946,-172.0,0.0,4,219519621.0,0.01,87,-3.538948423945955e-05,0.8711291938406388
002567.SZ,0.0,-174.0,0.0,4,379717186.0,0.01,88,0.01,0.8811291938406388
002576.SZ,0.0,-176.0,0.0,4,99606087.0,0.01,89,0.01,0.8911291938406388
002580.SZ,0.009817420573082849,-178.0,0.0,4,143267564.0,0.01,90,0.00018257942691715136,0.9011291938406388
002597.SZ,0.009870860303108873,-180.0,0.0,4,97360403.0,0.01,91,0.00012913969689112674,0.9111291938406388
002603.SZ,0.00994528644270555,-182.0,0.0,4,779087396.0,0.01,92,5.471355729444981e-05,0.9211291938406388
002608.SZ,0.0,-184.0,0.0,4,54024352.0,0.01,93,0.01,0.9311291938406389
002615.SZ,0.009907800422950391,-186.0,0.0,4,73141773.0,0.01,94,9.219957704960889e-05,0.9411291938406389
002632.SZ,0.010095446429072185,-188.0,0.0,4,39299920.0,0.01,95,-9.54464290721848e-05,0.9511291938406389
002635.SZ,0.0,-190.0,0.0,4,118899666.0,0.01,96,0.01,0.9611291938406389
002661.SZ,0.010092280102409973,-192.0,0.0,4,50473896.0,0.01,97,-9.2280102409973e-05,0.9711291938406389
002668.SZ,0.0,-194.0,1.0,4,118116578.0,0.0,98,0.0,0.9711291938406389
002696.SZ,0.010173409014411003,-196.0,0.0,4,22697639.0,0.01,99,-0.000173409014411003,0.9811291938406389
002699.SZ,0.0,-198.0,-1.0,4,4983768.0,0.0,100,0.0,0.9811291938406389
002700.SZ,0.010046008944334224,-200.0,0.0,4,6311655.0,0.01,101,-4.6008944334223825e-05,0.9911291938406389
002702.SZ,0.010004416059805538,-202.0,0.0,4,56527215.0,0.0,102,0.0,0.0
002709.SZ,0.009928425982037638,-204.0,0.0,4,2762883176.0,0.0,103,0.0,0.0
002714.SZ,0.0,-206.0,0.0,4,1207303186.0,0.0,104,0.0,0.0
002728.SZ,0.009906422261098686,-208.0,0.0,4,187288199.0,0.0,105,0.0,0.0
002730.SZ,0.0,-210.0,0.0,4,60177019.0,0.0,106,0.0,0.0
002733.SZ,0.0,-212.0,0.0,4,114033701.0,0.0,107,0.0,0.0
002737.SZ,0.0,-214.0,0.0,4,350363954.0,0.0,108,0.0,0.0
002738.SZ,0.010167872130958745,-216.0,0.0,4,1552097328.0,0.0,109,0.0,0.0
002746.SZ,0.010016225349693837,-218.0,0.0,4,61217044.0,0.0,110,0.0,0.0
002773.SZ,0.0,-220.0,0.0,4,116703118.0,0.0,111,0.0,0.0
002779.SZ,0.0,-222.0,0.0,4,6562244.0,0.0,112,0.0,0.0
002792.SZ,0.0,-224.0,0.0,4,726051695.0,0.0,113,0.0,0.0
002803.SZ,0.010360639267162018,-226.0,0.0,4,600169791.0,0.0,114,0.0,0.0
002817.SZ,0.0,-228.0,0.0,4,51172520.0,0.0,115,0.0,0.0
002825.SZ,0.009941739324125986,-230.0,0.0,4,40926721.0,0.0,116,0.0,0.0
002829.SZ,0.009920443842043094,-232.0,0.0,4,104264449.0,0.0,117,0.0,0.0
002831.SZ,0.010086341603027365,-234.0,0.0,4,105102133.0,0.0,118,0.0,0.0
002840.SZ,0.0,-236.0,0.0,4,102702477.0,0.0,119,0.0,0.0
002847.SZ,0.01089204027825861,-238.0,0.0,4,191832001.0,0.0,120,0.0,0.0
002852.SZ,0.0,-240.0,0.0,4,738472350.0,0.0,121,0.0,0.0
002853.SZ,0.009844753053605874,-242.0,0.0,4,29481399.0,0.0,122,0.0,0.0
002865.SZ,0.009982585558906775,-244.0,0.0,4,979926908.0,0.0,123,0.0,0.0
002871.SZ,0.0,-246.0,0.0,4,43469491.0,0.0,124,0.0,0.0
002878.SZ,0.010476881981100227,-248.0,0.0,4,92443881.0,0.0,125,0.0,0.0
002885.SZ,0.010184867671715662,-250.0,0.0,4,131955890.0,0.0,126,0.0,0.0
002897.SZ,0.0,-252.0,0.0,4,143046367.0,0.0,127,0.0,0.0
002900.SZ,0.00995202062198377,-254.0,0.0,4,22672471.0,0.0,128,0.0,0.0
002908.SZ,0.010085423477166958,-256.0,0.0,4,199121368.0,0.0,129,0.0,0.0
002932.SZ,0.009804290527398302,-258.0,0.0,4,107568481.0,0.0,130,0.0,0.0
002937.SZ,0.010176760767596221,-260.0,0.0,4,68804173.0,0.0,131,0.0,0.0
002952.SZ,0.0102199292528757,-262.0,0.0,4,27159061.0,0.0,132,0.0,0.0
002957.SZ,0.010169124796741412,-264.0,0.0,4,67110059.0,0.0,133,0.0,0.0
002965.SZ,0.009923696486554327,-266.0,0.0,4,289292434.0,0.0,134,0.0,0.0
002981.SZ,0.0,-268.0,0.0,4,38373365.0,0.0,135,0.0,0.0
003007.SZ,0.0,-270.0,0.0,4,68328968.0,0.0,136,0.0,0.0
003011.SZ,0.0,-272.0,0.0,4,24515446.0,0.0,137,0.0,0.0
003012.SZ,0.0,-274.0,0.0,4,28982138.0,0.0,138,0.0,0.0
003017.SZ,0.0,-276.0,0.0,4,84665335.0,0.0,139,0.0,0.0
003019.SZ,0.0,-278.0,0.0,4,49950767.0,0.0,140,0.0,0.0
003032.SZ,0.0,-280.0,0.0,4,203585835.0,0.0,141,0.0,0.0
003033.SZ,0.0,-282.0,0.0,4,26735507.0,0.0,142,0.0,0.0
300008.SZ,0.0,-284.0,0.0,4,116846154.0,0.0,143,0.0,0.0
300032.SZ,0.0,-286.0,0.0,4,41029740.0,0.0,144,0.0,0.0
300035.SZ,0.0,-288.0,0.0,4,189827284.0,0.0,145,0.0,0.0
300061.SZ,0.0,-290.0,0.0,4,159994417.0,0.0,146,0.0,0.0
300068.SZ,0.0,-292.0,0.0,4,679841695.0,0.0,147,0.0,0.0
300073.SZ,0.0,-294.0,0.0,4,1100208846.0,0.0,148,0.0,0.0
300101.SZ,0.0,-296.0,0.0,4,303590472.0,0.0,149,0.0,0.0
300109.SZ,0.0,-298.0,0.0,4,154771709.0,0.0,150,0.0,0.0
300110.SZ,0.0,-300.0,0.0,4,44921520.0,0.0,151,0.0,0.0
300118.SZ,0.0,-302.0,0.0,4,719041075.0,0.0,152,0.0,0.0
300121.SZ,0.0,-304.0,0.0,4,33591626.0,0.0,153,0.0,0.0
300134.SZ,0.0,-306.0,0.0,4,194906733.0,0.0,154,0.0,0.0
300145.SZ,0.0,-308.0,0.0,4,53363802.0,0.0,155,0.0,0.0
300151.SZ,0.0,-310.0,0.0,4,268982202.0,0.0,156,0.0,0.0
300159.SZ,0.0,-312.0,0.0,4,62597480.0,0.0,157,0.0,0.0
300170.SZ,0.0,-314.0,0.0,4,555294748.0,0.0,158,0.0,0.0
300179.SZ,0.0,-316.0,0.0,4,43568388.0,0.0,159,0.0,0.0
300181.SZ,0.0,-318.0,0.0,4,139050143.0,0.0,160,0.0,0.0
300192.SZ,0.0,-320.0,0.0,4,715604377.0,0.0,161,0.0,0.0
300205.SZ,0.0,-322.0,0.0,4,133192467.0,0.0,162,0.0,0.0
300217.SZ,0.0,-324.0,0.0,4,136877760.0,0.0,163,0.0,0.0
300239.SZ,0.0,-326.0,0.0,4,31580702.0,0.0,164,0.0,0.0
300258.SZ,0.0,-328.0,0.0,4,47461987.0,0.0,165,0.0,0.0
300260.SZ,0.0,-330.0,0.0,4,405380088.0,0.0,166,0.0,0.0
300261.SZ,0.0,-332.0,0.0,4,224011109.0,0.0,167,0.0,0.0
300265.SZ,0.0,-334.0,0.0,4,16808751.0,0.0,168,0.0,0.0
300267.SZ,0.0,-336.0,0.0,4,29525084.0,0.0,169,0.0,0.0
300274.SZ,0.0,-338.0,0.0,4,5374653985.0,0.0,170,0.0,0.0
300292.SZ,0.0,-340.0,0.0,4,101927886.0,0.0,171,0.0,0.0
300295.SZ,0.0,-342.0,0.0,4,86431489.0,0.0,172,0.0,0.0
300315.SZ,0.0,-344.0,0.0,4,412471157.0,0.0,173,0.0,0.0
300316.SZ,0.0,-346.0,0.0,4,630417623.0,0.0,174,0.0,0.0
300332.SZ,0.0,-348.0,0.0,4,24026258.0,0.0,175,0.0,0.0
300338.SZ,0.0,-350.0,0.0,4,108205642.0,0.0,176,0.0,0.0
300343.SZ,0.0,-352.0,0.0,4,279408075.0,0.0,177,0.0,0.0
300382.SZ,0.0,-354.0,0.0,4,64096570.0,0.0,178,0.0,0.0
300389.SZ,0.0,-356.0,0.0,4,350826240.0,0.0,179,0.0,0.0
300393.SZ,0.0,-358.0,0.0,4,388215552.0,0.0,180,0.0,0.0
300411.SZ,0.0,-360.0,0.0,4,10726952.0,0.0,181,0.0,0.0
300419.SZ,0.0,-362.0,0.0,4,60191322.0,0.0,182,0.0,0.0
300426.SZ,0.0,-364.0,0.0,4,110934995.0,0.0,183,0.0,0.0
300427.SZ,0.0,-366.0,0.0,4,93987118.0,0.0,184,0.0,0.0
300432.SZ,0.0,-368.0,0.0,4,167232310.0,0.0,185,0.0,0.0
300433.SZ,0.0,-370.0,0.0,4,397318093.0,0.0,186,0.0,0.0
300434.SZ,0.0,-372.0,0.0,4,41794794.0,0.0,187,0.0,0.0
300438.SZ,0.0,-374.0,0.0,4,1106932143.0,0.0,188,0.0,0.0
300442.SZ,0.0,-376.0,0.0,4,337113350.0,0.0,189,0.0,0.0
300450.SZ,0.0,-378.0,0.0,4,558751133.0,0.0,190,0.0,0.0
300452.SZ,0.0,-380.0,0.0,4,103593055.0,0.0,191,0.0,0.0
300482.SZ,0.0,-382.0,0.0,4,127564934.0,0.0,192,0.0,0.0
300487.SZ,0.0,-384.0,0.0,4,148555500.0,0.0,193,0.0,0.0
300494.SZ,0.0,-386.0,0.0,4,549359275.0,0.0,194,0.0,0.0
300498.SZ,0.0,-388.0,0.0,4,577912369.0,0.0,195,0.0,0.0
300510.SZ,0.0,-390.0,0.0,4,134106287.0,0.0,196,0.0,0.0
300513.SZ,0.0,-392.0,0.0,4,193520685.0,0.0,197,0.0,0.0
300514.SZ,0.0,-394.0,0.0,4,77296475.0,0.0,198,0.0,0.0
300532.SZ,0.0,-396.0,0.0,4,68740766.0,0.0,199,0.0,0.0
300533.SZ,0.0,-398.0,0.0,4,628270453.0,0.0,200,0.0,0.0
300545.SZ,0.0,-400.0,0.0,4,84100129.0,0.0,201,0.0,0.0
300546.SZ,0.0,-402.0,0.0,4,84930557.0,0.0,202,0.0,0.0
300568.SZ,0.0,-404.0,0.0,4,397576248.0,0.0,203,0.0,0.0
300586.SZ,0.0,-406.0,0.0,4,82984693.0,0.0,204,0.0,0.0
300592.SZ,0.0,-408.0,0.0,4,242172840.0,0.0,205,0.0,0.0
300604.SZ,0.0,-410.0,0.0,4,1309789127.0,0.0,206,0.0,0.0
300607.SZ,0.0,-412.0,0.0,4,109235551.0,0.0,207,0.0,0.0
300612.SZ,0.0,-414.0,0.0,4,330956692.0,0.0,208,0.0,0.0
300615.SZ,0.0,-416.0,0.0,4,25993580.0,0.0,209,0.0,0.0
300619.SZ,0.0,-418.0,0.0,4,21079057.0,0.0,210,0.0,0.0
300625.SZ,0.0,-420.0,0.0,4,18239199.0,0.0,211,0.0,0.0
300640.SZ,0.0,-422.0,0.0,4,28504812.0,0.0,212,0.0,0.0
300644.SZ,0.0,-424.0,0.0,4,44274228.0,0.0,213,0.0,0.0
300673.SZ,0.0,-426.0,0.0,4,113896922.0,0.0,214,0.0,0.0
300684.SZ,0.0,-428.0,0.0,4,150414023.0,0.0,215,0.0,0.0
300689.SZ,0.0,-430.0,0.0,4,51349633.0,0.0,216,0.0,0.0
300693.SZ,0.0,-432.0,0.0,4,838736706.0,0.0,217,0.0,0.0
300698.SZ,0.0,-434.0,0.0,4,36629776.0,0.0,218,0.0,0.0
300703.SZ,0.0,-436.0,0.0,4,69624041.0,0.0,219,0.0,0.0
300712.SZ,0.0,-438.0,0.0,4,139533690.0,0.0,220,0.0,0.0
300733.SZ,0.0,-440.0,0.0,4,23872147.0,0.0,221,0.0,0.0
300743.SZ,0.0,-442.0,0.0,4,43307822.0,0.0,222,0.0,0.0
300749.SZ,0.0,-444.0,0.0,4,13452087.0,0.0,223,0.0,0.0
300757.SZ,0.0,-446.0,0.0,4,313461242.0,0.0,224,0.0,0.0
300761.SZ,0.0,-448.0,0.0,4,84778787.0,0.0,225,0.0,0.0
300763.SZ,0.0,-450.0,0.0,4,1132750959.0,0.0,226,0.0,0.0
300775.SZ,0.0,-452.0,0.0,4,359789839.0,0.0,227,0.0,0.0
300777.SZ,0.0,-454.0,0.0,4,217361320.0,0.0,228,0.0,0.0
300779.SZ,0.0,-456.0,0.0,4,59675572.0,0.0,229,0.0,0.0
300787.SZ,0.0,-458.0,0.0,4,62320344.0,0.0,230,0.0,0.0
300793.SZ,0.0,-460.0,0.0,4,232498531.0,0.0,231,0.0,0.0
300795.SZ,0.0,-462.0,0.0,4,28756889.0,0.0,232,0.0,0.0
300803.SZ,0.0,-464.0,0.0,4,570281455.0,0.0,233,0.0,0.0
300819.SZ,0.0,-466.0,0.0,4,4675930.0,0.0,234,0.0,0.0
300833.SZ,0.0,-468.0,0.0,4,29576651.0,0.0,235,0.0,0.0
300839.SZ,0.0,-470.0,0.0,4,240482570.0,0.0,236,0.0,0.0
300855.SZ,0.0,-472.0,0.0,4,96785724.0,0.0,237,0.0,0.0
300856.SZ,0.0,-474.0,0.0,4,164275368.0,0.0,238,0.0,0.0
300861.SZ,0.0,-476.0,0.0,4,166595640.0,0.0,239,0.0,0.0
300863.SZ,0.0,-478.0,0.0,4,79153026.0,0.0,240,0.0,0.0
300882.SZ,0.0,-480.0,0.0,4,151475773.0,0.0,241,0.0,0.0
300888.SZ,0.0,-482.0,0.0,4,56277906.0,0.0,242,0.0,0.0
300900.SZ,0.0,-484.0,0.0,4,79821554.0,0.0,243,0.0,0.0
300913.SZ,0.0,-486.0,0.0,4,577339966.0,0.0,244,0.0,0.0
300919.SZ,0.0,-488.0,0.0,4,247628882.0,0.0,245,0.0,0.0
300926.SZ,0.0,-490.0,0.0,4,78637218.0,0.0,246,0.0,0.0
300937.SZ,0.0,-492.0,0.0,4,35289977.0,0.0,247,0.0,0.0
300950.SZ,0.0,-494.0,0.0,4,84595138.0,0.0,248,0.0,0.0
300963.SZ,0.0,-496.0,0.0,4,72256758.0,0.0,249,0.0,0.0
300970.SZ,0.0,-498.0,0.0,4,71051336.0,0.0,250,0.0,0.0
300972.SZ,0.0,-500.0,1.0,4,445977180.0,0.0,251,0.0,0.0
300982.SZ,0.0,-502.0,0.0,4,137143781.0,0.0,252,0.0,0.0
301004.SZ,0.0,-504.0,0.0,4,26641779.0,0.0,253,0.0,0.0
301017.SZ,0.0,-506.0,0.0,4,39736630.0,0.0,254,0.0,0.0
301030.SZ,0.0,-508.0,0.0,4,68705728.0,0.0,255,0.0,0.0
301031.SZ,0.0,-510.0,0.0,4,62615518.0,0.0,256,0.0,0.0
301039.SZ,0.0,-512.0,0.0,4,372411745.0,0.0,257,0.0,0.0
301060.SZ,0.0,-514.0,0.0,4,396296367.0,0.0,258,0.0,0.0
301089.SZ,0.0,-516.0,0.0,4,75455427.0,0.0,259,0.0,0.0
301090.SZ,0.0,-518.0,0.0,4,37708276.0,0.0,260,0.0,0.0
301119.SZ,0.0,-520.0,0.0,4,12490148.0,0.0,261,0.0,0.0
301168.SZ,0.0,-522.0,0.0,4,147064498.0,0.0,262,0.0,0.0
301207.SZ,0.0,-524.0,0.0,4,73061248.0,0.0,263,0.0,0.0
301212.SZ,0.0,-526.0,0.0,4,101700456.0,0.0,264,0.0,0.0
301263.SZ,0.0,-528.0,0.0,4,75459220.0,0.0,265,0.0,0.0
301278.SZ,0.0,-530.0,0.0,4,89351606.0,0.0,266,0.0,0.0
301322.SZ,0.0,-532.0,0.0,4,92214795.0,0.0,267,0.0,0.0
301408.SZ,0.0,-534.0,0.0,4,61979808.0,0.0,268,0.0,0.0
600023.SH,0.0,-536.0,0.0,4,348590466.0,0.0,269,0.0,0.0
600037.SH,0.0,-538.0,0.0,4,223431380.0,0.0,270,0.0,0.0
600089.SH,0.0,-540.0,0.0,4,2170867063.0,0.0,271,0.0,0.0
600114.SH,0.0,-542.0,0.0,4,55083456.0,0.0,272,0.0,0.0
600123.SH,0.0,-544.0,0.0,4,244005057.0,0.0,273,0.0,0.0
600157.SH,0.0,-546.0,0.0,4,287166534.0,0.0,274,0.0,0.0
600160.SH,0.0,-548.0,0.0,4,384491758.0,0.0,275,0.0,0.0
600161.SH,0.0,-550.0,0.0,4,268833752.0,0.0,276,0.0,0.0
600211.SH,0.0,-552.0,0.0,4,257732429.0,0.0,277,0.0,0.0
600233.SH,0.0,-554.0,0.0,4,410908694.0,0.0,278,0.0,0.0
600236.SH,0.0,-556.0,0.0,4,39717504.0,0.0,279,0.0,0.0
600256.SH,0.0,-558.0,0.0,4,1255459973.0,0.0,280,0.0,0.0
600258.SH,0.0,-560.0,0.0,4,723464859.0,0.0,281,0.0,0.0
600312.SH,0.0,-562.0,0.0,4,484969373.0,0.0,282,0.0,0.0
600323.SH,0.0,-564.0,0.0,4,72522046.0,0.0,283,0.0,0.0
600345.SH,0.0,-566.0,0.0,4,100589314.0,0.0,284,0.0,0.0
600361.SH,0.0,-568.0,0.0,4,32603839.0,0.0,285,0.0,0.0
600371.SH,0.0,-570.0,0.0,4,32435048.0,0.0,286,0.0,0.0
600382.SH,0.0,-572.0,0.0,4,31993120.0,0.0,287,0.0,0.0
600392.SH,0.0,-574.0,0.0,4,494108939.0,0.0,288,0.0,0.0
600395.SH,0.0,-576.0,0.0,4,204861250.0,0.0,289,0.0,0.0
600438.SH,0.0,-578.0,0.0,4,1642998462.0,0.0,290,0.0,0.0
600478.SH,0.0,-580.0,0.0,4,87707561.0,0.0,291,0.0,0.0
600520.SH,0.0,-582.0,0.0,4,163585774.0,0.0,292,0.0,0.0
600525.SH,0.0,-584.0,0.0,4,160534256.0,0.0,293,0.0,0.0
600578.SH,0.0,-586.0,0.0,4,54444004.0,0.0,294,0.0,0.0
600592.SH,0.0,-588.0,0.0,4,15753451.0,0.0,295,0.0,0.0
600658.SH,0.0,-590.0,0.0,4,77324090.0,0.0,296,0.0,0.0
600674.SH,0.0,-592.0,0.0,4,90873439.0,0.0,297,0.0,0.0
