,weight,score,udstatus,tradestatus,amt,new_pos,rank,trade_need_todo,cumpos
000937.SZ,0.010117350864745996,-54.0,0.0,4,290625364.0,0.01,28,-0.00011735086474599574,0.2800000000000001
000957.SZ,0.009911446097522173,-56.0,0.0,4,160480435.0,0.01,29,8.855390247782674e-05,0.2900000000000001
000966.SZ,0.010187860443251278,-58.0,0.0,4,116579677.0,0.01,30,-0.00018786044325127746,0.3000000000000001
000968.SZ,0.01011066015379782,-60.0,0.0,4,55331445.0,0.01,31,-0.00011066015379782024,0.3100000000000001
000972.SZ,0.009966260530859222,-62.0,0.0,4,39639104.0,0.01,32,3.373946914077795e-05,0.3200000000000001
000983.SZ,0.010188418660191472,-64.0,0.0,4,578435773.0,0.01,33,-0.0001884186601914719,0.3300000000000001
001301.SZ,0.009578546897132811,-66.0,0.0,4,108710260.0,0.01,34,0.0004214531028671892,0.34000000000000014
001366.SZ,0.010009390052513134,-68.0,0.0,4,147839981.0,0.01,35,-9.390052513134212e-06,0.35000000000000014
002023.SZ,0.00994249781122338,-70.0,0.0,4,67010674.0,0.01,36,5.750218877662028e-05,0.36000000000000015
002050.SZ,0.009950142092274353,-72.0,0.0,4,436443865.0,0.01,37,4.985790772564676e-05,0.37000000000000016
002081.SZ,0.009879830639382864,-74.0,0.0,4,121870924.0,0.01,38,0.00012016936061713668,0.38000000000000017
002100.SZ,0.010228530544398528,-76.0,0.0,4,272401108.0,0.01,39,-0.00022853054439852735,0.3900000000000002
002101.SZ,0.009746436259661232,-78.0,0.0,4,250100098.0,0.01,40,0.0002535637403387678,0.4000000000000002
002104.SZ,0.009855490019022646,-80.0,0.0,4,262076095.0,0.01,41,0.00014450998097735417,0.4100000000000002
002115.SZ,0.009864919721788589,-82.0,0.0,4,371467089.0,0.01,42,0.00013508027821141147,0.4200000000000002
002125.SZ,0.009514912133919827,-84.0,0.0,4,76681658.0,0.01,43,0.0004850878660801732,0.4300000000000002
002126.SZ,0.009771307116816338,-86.0,0.0,4,519795499.0,0.01,44,0.00022869288318366245,0.4400000000000002
002131.SZ,0.010136381620667266,-88.0,0.0,4,335611369.0,0.01,45,-0.0001363816206672655,0.45000000000000023
002137.SZ,0.00986430987224906,-90.0,0.0,4,76137081.0,0.01,46,0.00013569012775094084,0.46000000000000024
002149.SZ,0.009797280147234551,-92.0,0.0,4,101704238.0,0.01,47,0.00020271985276544904,0.47000000000000025
002166.SZ,0.009826284961157365,-94.0,0.0,4,53185344.0,0.01,48,0.00017371503884263534,0.48000000000000026
002170.SZ,0.009658519554099203,-96.0,0.0,4,85257449.0,0.01,49,0.0003414804459007971,0.49000000000000027
002175.SZ,0.010019785022729405,-98.0,0.0,4,46915166.0,0.01,50,-1.9785022729404758e-05,0.5000000000000002
002176.SZ,0.009209370099953332,-100.0,-1.0,4,411577070.0,0.009209370099953332,51,0.0,0.5092093700999536
002188.SZ,0.009833141968577984,-102.0,0.0,4,26210772.0,0.01,52,0.00016685803142201666,0.5192093700999536
002198.SZ,0.010042315424348053,-104.0,0.0,4,63491267.0,0.01,53,-4.231542434805259e-05,0.5292093700999536
002204.SZ,0.010127458108443758,-106.0,0.0,4,117240904.0,0.01,54,-0.00012745810844375788,0.5392093700999536
002239.SZ,0.0100687097546423,-108.0,0.0,4,62011952.0,0.01,55,-6.870975464230017e-05,0.5492093700999536
002249.SZ,0.01058705635737933,-110.0,0.0,4,75179384.0,0.01,56,-0.00058705635737933,0.5592093700999536
002311.SZ,0.010247829659115719,-112.0,0.0,4,303557520.0,0.01,57,-0.00024782965911571836,0.5692093700999536
002312.SZ,0.009796491239085017,-114.0,0.0,4,84918560.0,0.01,58,0.0002035087609149836,0.5792093700999537
002324.SZ,0.009209241438336173,-116.0,-1.0,4,165084010.0,0.009209241438336173,59,0.0,0.5884186115382898
002337.SZ,0.009842548259260364,-118.0,0.0,4,30815535.0,0.01,60,0.00015745174073963572,0.5984186115382898
002338.SZ,0.009998715651116628,-120.0,0.0,4,172339885.0,0.01,61,1.2843488833725464e-06,0.6084186115382898
002340.SZ,0.009923418127126252,-122.0,0.0,4,321881417.0,0.01,62,7.658187287374815e-05,0.6184186115382898
002353.SZ,0.009992746634598072,-124.0,0.0,4,218270208.0,0.01,63,7.253365401927933e-06,0.6284186115382898
002358.SZ,0.009844960648983582,-126.0,0.0,4,56471016.0,0.01,64,0.00015503935101641823,0.6384186115382898
002360.SZ,0.009734739414351507,-128.0,0.0,4,32421125.0,0.01,65,0.00026526058564849304,0.6484186115382898
002367.SZ,0.010055584375368243,-130.0,0.0,4,63157798.0,0.01,66,-5.558437536824258e-05,0.6584186115382898
002371.SZ,0.010166159582619752,-132.0,0.0,4,3651367988.0,0.01,67,-0.00016615958261975185,0.6684186115382899
002375.SZ,0.010159728769427032,-134.0,0.0,4,30356032.0,0.01,68,-0.0001597287694270321,0.6784186115382899
002385.SZ,0.010140857425154295,-136.0,0.0,4,299136235.0,0.01,69,-0.0001408574251542949,0.6884186115382899
002409.SZ,0.009743098598087818,-138.0,0.0,4,1272874382.0,0.01,70,0.0002569014019121827,0.6984186115382899
002418.SZ,0.010770678806787181,-140.0,0.0,4,71894417.0,0.01,71,-0.0007706788067871808,0.7084186115382899
002422.SZ,0.010133064259658426,-142.0,0.0,4,520527309.0,0.01,72,-0.00013306425965842542,0.7184186115382899
002424.SZ,0.00941475516474587,-144.0,0.0,4,344545778.0,0.01,73,0.0005852448352541301,0.7284186115382899
002432.SZ,0.009809530498223301,-146.0,0.0,4,398960359.0,0.01,74,0.00019046950177669872,0.7384186115382899
002434.SZ,0.010072644380875314,-148.0,0.0,4,114183155.0,0.01,75,-7.264438087531411e-05,0.7484186115382899
002435.SZ,0.009966819742012587,-150.0,0.0,4,54547643.0,0.01,76,3.318025798741339e-05,0.7584186115382899
002445.SZ,0.010101730579124259,-152.0,0.0,4,88442191.0,0.01,77,-0.0001017305791242585,0.7684186115382899
002446.SZ,0.009823765164703459,-154.0,0.0,4,295022861.0,0.01,78,0.00017623483529654108,0.77841861153829
002459.SZ,0.0099572170451324,-156.0,0.0,4,1020935240.0,0.01,79,4.278295486759981e-05,0.78841861153829
002468.SZ,0.01017878088252008,-158.0,0.0,4,115399518.0,0.01,80,-0.0001787808825200795,0.79841861153829
002475.SZ,0.009857272769045437,-160.0,0.0,4,2243541318.0,0.01,81,0.00014272723095456324,0.80841861153829
002486.SZ,0.010093944616559599,-162.0,0.0,4,38965389.0,0.01,82,-9.394461655959883e-05,0.81841861153829
002489.SZ,0.010202031760350361,-164.0,0.0,4,245523235.0,0.01,83,-0.00020203176035036088,0.82841861153829
002491.SZ,0.009734151568426884,-166.0,0.0,4,335426972.0,0.01,84,0.0002658484315731166,0.83841861153829
002497.SZ,0.009347287623847062,-168.0,0.0,4,303644226.0,0.01,85,0.0006527123761529384,0.84841861153829
002510.SZ,0.010088796520422622,-170.0,0.0,4,43241758.0,0.01,86,-8.879652042262202e-05,0.85841861153829
002517.SZ,0.0109637875114835,-172.0,0.0,4,1648631352.0,0.01,87,-0.0009637875114835003,0.86841861153829
002518.SZ,0.009786570992359814,-174.0,0.0,4,805916326.0,0.01,88,0.00021342900764018645,0.87841861153829
002535.SZ,0.0,-176.0,0.0,4,85979637.0,0.01,89,0.01,0.88841861153829
002543.SZ,0.009705480687386457,-178.0,0.0,4,34312764.0,0.01,90,0.0002945193126135427,0.8984186115382901
002560.SZ,0.010007020965273975,-180.0,0.0,4,108996689.0,0.01,91,-7.020965273975277e-06,0.9084186115382901
002567.SZ,0.0,-182.0,0.0,4,252675337.0,0.01,92,0.01,0.9184186115382901
002576.SZ,0.0,-184.0,0.0,4,121332566.0,0.01,93,0.01,0.9284186115382901
002580.SZ,0.0,-186.0,0.0,4,71831504.0,0.01,94,0.01,0.9384186115382901
002597.SZ,0.0,-188.0,0.0,4,270114147.0,0.01,95,0.01,0.9484186115382901
002600.SZ,0.0,-190.0,0.0,4,354529212.0,0.01,96,0.01,0.9584186115382901
002603.SZ,0.0,-192.0,0.0,4,2463956329.0,0.01,97,0.01,0.9684186115382901
002605.SZ,0.0,-194.0,0.0,4,859262575.0,0.01,98,0.01,0.9784186115382901
002608.SZ,0.0,-196.0,0.0,4,43779486.0,0.01,99,0.01,0.9884186115382901
002612.SZ,0.0,-198.0,0.0,4,201850973.0,0.01,100,0.01,0.9984186115382901
002615.SZ,0.0,-200.0,0.0,4,40563959.0,0.0,101,0.0,0.0
002617.SZ,0.0,-202.0,0.0,4,307868383.0,0.0,102,0.0,0.0
002632.SZ,0.0,-204.0,0.0,4,28772778.0,0.0,103,0.0,0.0
002635.SZ,0.0,-206.0,0.0,4,118833859.0,0.0,104,0.0,0.0
002661.SZ,0.0,-208.0,0.0,4,46781101.0,0.0,105,0.0,0.0
002668.SZ,0.0,-210.0,0.0,4,587019929.0,0.0,106,0.0,0.0
002675.SZ,0.0,-212.0,0.0,4,150653440.0,0.0,107,0.0,0.0
002681.SZ,0.0,-214.0,0.0,4,448887479.0,0.0,108,0.0,0.0
002696.SZ,0.0,-216.0,0.0,4,20711640.0,0.0,109,0.0,0.0
002699.SZ,0.0,-218.0,0.0,4,212977404.0,0.0,110,0.0,0.0
002700.SZ,0.0,-220.0,0.0,4,9164210.0,0.0,111,0.0,0.0
002709.SZ,0.0,-222.0,0.0,4,947327973.0,0.0,112,0.0,0.0
002714.SZ,0.0,-224.0,0.0,4,1189467646.0,0.0,113,0.0,0.0
002718.SZ,0.0,-226.0,0.0,4,12402644.0,0.0,114,0.0,0.0
002726.SZ,0.0,-228.0,0.0,4,49735108.0,0.0,115,0.0,0.0
002728.SZ,0.0,-230.0,0.0,4,700954096.0,0.0,116,0.0,0.0
002730.SZ,0.0,-232.0,0.0,4,30051690.0,0.0,117,0.0,0.0
002733.SZ,0.0,-234.0,0.0,4,71734576.0,0.0,118,0.0,0.0
002737.SZ,0.0,-236.0,0.0,4,378960091.0,0.0,119,0.0,0.0
002738.SZ,0.0,-238.0,0.0,4,1373246110.0,0.0,120,0.0,0.0
002741.SZ,0.0,-240.0,0.0,4,62732621.0,0.0,121,0.0,0.0
002746.SZ,0.0,-242.0,0.0,4,73105373.0,0.0,122,0.0,0.0
002773.SZ,0.0,-244.0,0.0,4,129994600.0,0.0,123,0.0,0.0
002779.SZ,0.0,-246.0,0.0,4,10991949.0,0.0,124,0.0,0.0
002792.SZ,0.0,-248.0,0.0,4,1038402287.0,0.0,125,0.0,0.0
002803.SZ,0.0,-250.0,0.0,4,407257329.0,0.0,126,0.0,0.0
002817.SZ,0.0,-252.0,0.0,4,35558582.0,0.0,127,0.0,0.0
002819.SZ,0.0,-254.0,0.0,4,94002615.0,0.0,128,0.0,0.0
002825.SZ,0.0,-256.0,0.0,4,47694100.0,0.0,129,0.0,0.0
002829.SZ,0.0,-258.0,0.0,4,100033995.0,0.0,130,0.0,0.0
002831.SZ,0.0,-260.0,0.0,4,141125253.0,0.0,131,0.0,0.0
002840.SZ,0.0,-262.0,0.0,4,89391418.0,0.0,132,0.0,0.0
002852.SZ,0.0,-264.0,0.0,4,229745086.0,0.0,133,0.0,0.0
002853.SZ,0.0,-266.0,0.0,4,19662823.0,0.0,134,0.0,0.0
002865.SZ,0.0,-268.0,0.0,4,488646211.0,0.0,135,0.0,0.0
002871.SZ,0.0,-270.0,0.0,4,31115650.0,0.0,136,0.0,0.0
002897.SZ,0.0,-272.0,0.0,4,206534651.0,0.0,137,0.0,0.0
002900.SZ,0.0,-274.0,0.0,4,20091827.0,0.0,138,0.0,0.0
002908.SZ,0.0,-276.0,0.0,4,543520516.0,0.0,139,0.0,0.0
002937.SZ,0.0,-278.0,0.0,4,161910555.0,0.0,140,0.0,0.0
002952.SZ,0.0,-280.0,0.0,4,32594884.0,0.0,141,0.0,0.0
002955.SZ,0.0,-282.0,0.0,4,161276629.0,0.0,142,0.0,0.0
002957.SZ,0.0,-284.0,0.0,4,65176987.0,0.0,143,0.0,0.0
002959.SZ,0.0,-286.0,0.0,4,256771378.0,0.0,144,0.0,0.0
002965.SZ,0.0,-288.0,0.0,4,219181310.0,0.0,145,0.0,0.0
002976.SZ,0.0,-290.0,0.0,4,19878203.0,0.0,146,0.0,0.0
002981.SZ,0.0,-292.0,0.0,4,31805395.0,0.0,147,0.0,0.0
003007.SZ,0.0,-294.0,-1.0,4,64754641.0,0.0,148,0.0,0.0
003011.SZ,0.0,-296.0,1.0,4,29370972.0,0.0,149,0.0,0.0
003012.SZ,0.0,-298.0,0.0,4,43287348.0,0.0,150,0.0,0.0
003017.SZ,0.0,-300.0,0.0,4,46485193.0,0.0,151,0.0,0.0
003019.SZ,0.0,-302.0,0.0,4,53096452.0,0.0,152,0.0,0.0
003033.SZ,0.0,-304.0,0.0,4,31645111.0,0.0,153,0.0,0.0
300032.SZ,0.0,-306.0,0.0,4,60531060.0,0.0,154,0.0,0.0
300035.SZ,0.0,-308.0,-1.0,4,146581555.0,0.0,155,0.0,0.0
300061.SZ,0.0,-310.0,0.0,4,329312175.0,0.0,156,0.0,0.0
300073.SZ,0.0,-312.0,0.0,4,541689728.0,0.0,157,0.0,0.0
300109.SZ,0.0,-314.0,0.0,4,81675708.0,0.0,158,0.0,0.0
300121.SZ,0.0,-316.0,0.0,4,55775368.0,0.0,159,0.0,0.0
300134.SZ,0.0,-318.0,0.0,4,160880428.0,0.0,160,0.0,0.0
300145.SZ,0.0,-320.0,0.0,4,81843009.0,0.0,161,0.0,0.0
300151.SZ,0.0,-322.0,0.0,4,175646600.0,0.0,162,0.0,0.0
300159.SZ,0.0,-324.0,0.0,4,242350244.0,0.0,163,0.0,0.0
300170.SZ,0.0,-326.0,0.0,4,654021150.0,0.0,164,0.0,0.0
300181.SZ,0.0,-328.0,0.0,4,148800249.0,0.0,165,0.0,0.0
300205.SZ,0.0,-330.0,0.0,4,166084220.0,0.0,166,0.0,0.0
300217.SZ,0.0,-332.0,0.0,4,107291270.0,0.0,167,0.0,0.0
300239.SZ,0.0,-334.0,0.0,4,30032641.0,0.0,168,0.0,0.0
300260.SZ,0.0,-336.0,0.0,4,491432047.0,0.0,169,0.0,0.0
300261.SZ,0.0,-338.0,0.0,4,219591337.0,0.0,170,0.0,0.0
300265.SZ,0.0,-340.0,0.0,4,24314452.0,0.0,171,0.0,0.0
300267.SZ,0.0,-342.0,0.0,4,42448231.0,0.0,172,0.0,0.0
300274.SZ,0.0,-344.0,0.0,4,4172046920.0,0.0,173,0.0,0.0
300315.SZ,0.0,-346.0,0.0,4,573606280.0,0.0,174,0.0,0.0
300316.SZ,0.0,-348.0,0.0,4,460356959.0,0.0,175,0.0,0.0
300332.SZ,0.0,-350.0,0.0,4,95614759.0,0.0,176,0.0,0.0
300338.SZ,0.0,-352.0,0.0,4,143711842.0,0.0,177,0.0,0.0
300382.SZ,0.0,-354.0,0.0,4,74879812.0,0.0,178,0.0,0.0
300389.SZ,0.0,-356.0,0.0,4,259746860.0,0.0,179,0.0,0.0
300393.SZ,0.0,-358.0,0.0,4,238642235.0,0.0,180,0.0,0.0
300411.SZ,0.0,-360.0,0.0,4,11115542.0,0.0,181,0.0,0.0
300420.SZ,0.0,-362.0,0.0,4,41683462.0,0.0,182,0.0,0.0
300426.SZ,0.0,-364.0,1.0,4,430452557.0,0.0,183,0.0,0.0
300427.SZ,0.0,-366.0,0.0,4,83991424.0,0.0,184,0.0,0.0
300432.SZ,0.0,-368.0,0.0,4,161137699.0,0.0,185,0.0,0.0
300434.SZ,0.0,-370.0,0.0,4,244284472.0,0.0,186,0.0,0.0
300438.SZ,0.0,-372.0,0.0,4,609198240.0,0.0,187,0.0,0.0
300450.SZ,0.0,-374.0,0.0,4,312405076.0,0.0,188,0.0,0.0
300487.SZ,0.0,-376.0,0.0,4,330935993.0,0.0,189,0.0,0.0
300494.SZ,0.0,-378.0,1.0,4,557906335.0,0.0,190,0.0,0.0
300498.SZ,0.0,-380.0,0.0,4,658185760.0,0.0,191,0.0,0.0
300510.SZ,0.0,-382.0,0.0,4,48443295.0,0.0,192,0.0,0.0
300513.SZ,0.0,-384.0,0.0,4,118681464.0,0.0,193,0.0,0.0
300514.SZ,0.0,-386.0,0.0,4,103709955.0,0.0,194,0.0,0.0
300532.SZ,0.0,-388.0,0.0,4,155765548.0,0.0,195,0.0,0.0
300534.SZ,0.0,-390.0,0.0,4,459932886.0,0.0,196,0.0,0.0
300546.SZ,0.0,-392.0,0.0,4,170481319.0,0.0,197,0.0,0.0
300568.SZ,0.0,-394.0,0.0,4,327914199.0,0.0,198,0.0,0.0
300586.SZ,0.0,-396.0,0.0,4,64361253.0,0.0,199,0.0,0.0
300607.SZ,0.0,-398.0,0.0,4,91717249.0,0.0,200,0.0,0.0
300615.SZ,0.0,-400.0,1.0,4,74499534.0,0.0,201,0.0,0.0
300640.SZ,0.0,-402.0,0.0,4,26700943.0,0.0,202,0.0,0.0
300673.SZ,0.0,-404.0,-1.0,4,38204478.0,0.0,203,0.0,0.0
300684.SZ,0.0,-406.0,0.0,4,1305926842.0,0.0,204,0.0,0.0
300689.SZ,0.0,-408.0,0.0,4,68573756.0,0.0,205,0.0,0.0
300693.SZ,0.0,-410.0,0.0,4,473673120.0,0.0,206,0.0,0.0
300698.SZ,0.0,-412.0,0.0,4,49779830.0,0.0,207,0.0,0.0
300712.SZ,0.0,-414.0,0.0,4,81474131.0,0.0,208,0.0,0.0
300733.SZ,0.0,-416.0,0.0,4,27298320.0,0.0,209,0.0,0.0
300743.SZ,0.0,-418.0,0.0,4,47569267.0,0.0,210,0.0,0.0
300749.SZ,0.0,-420.0,0.0,4,10854091.0,0.0,211,0.0,0.0
300763.SZ,0.0,-422.0,0.0,4,563909841.0,0.0,212,0.0,0.0
300777.SZ,0.0,-424.0,0.0,4,383125868.0,0.0,213,0.0,0.0
300779.SZ,0.0,-426.0,0.0,4,70522358.0,0.0,214,0.0,0.0
300787.SZ,0.0,-428.0,0.0,4,50763164.0,0.0,215,0.0,0.0
300793.SZ,0.0,-430.0,0.0,4,148707066.0,0.0,216,0.0,0.0
300803.SZ,0.0,-432.0,0.0,4,458389918.0,0.0,217,0.0,0.0
300819.SZ,0.0,-434.0,0.0,4,6713073.0,0.0,218,0.0,0.0
300839.SZ,0.0,-436.0,0.0,4,68020582.0,0.0,219,0.0,0.0
300842.SZ,0.0,-438.0,0.0,4,766351366.0,0.0,220,0.0,0.0
300863.SZ,0.0,-440.0,0.0,4,52348234.0,0.0,221,0.0,0.0
300882.SZ,0.0,-442.0,0.0,4,64093698.0,0.0,222,0.0,0.0
300900.SZ,0.0,-444.0,0.0,4,104377359.0,0.0,223,0.0,0.0
300913.SZ,0.0,-446.0,0.0,4,340365658.0,0.0,224,0.0,0.0
300919.SZ,0.0,-448.0,0.0,4,255765618.0,0.0,225,0.0,0.0
300950.SZ,0.0,-450.0,0.0,4,27387614.0,0.0,226,0.0,0.0
301004.SZ,0.0,-452.0,0.0,4,30005171.0,0.0,227,0.0,0.0
301017.SZ,0.0,-454.0,0.0,4,63117596.0,0.0,228,0.0,0.0
301031.SZ,0.0,-456.0,0.0,4,66282315.0,0.0,229,0.0,0.0
301039.SZ,0.0,-458.0,0.0,4,574133780.0,0.0,230,0.0,0.0
301060.SZ,0.0,-460.0,0.0,4,208657349.0,0.0,231,0.0,0.0
301089.SZ,0.0,-462.0,0.0,4,922829234.0,0.0,232,0.0,0.0
301090.SZ,0.0,-464.0,0.0,4,40807396.0,0.0,233,0.0,0.0
301158.SZ,0.0,-466.0,0.0,4,75162460.0,0.0,234,0.0,0.0
301168.SZ,0.0,-468.0,0.0,4,95314625.0,0.0,235,0.0,0.0
301263.SZ,0.0,-470.0,0.0,4,93010401.0,0.0,236,0.0,0.0
301322.SZ,0.0,-472.0,0.0,4,89211059.0,0.0,237,0.0,0.0
600023.SH,0.0,-474.0,0.0,4,220440483.0,0.0,238,0.0,0.0
600037.SH,0.0,-476.0,0.0,4,475638557.0,0.0,239,0.0,0.0
600089.SH,0.0,-478.0,0.0,4,1415165658.0,0.0,240,0.0,0.0
600098.SH,0.0,-480.0,0.0,4,147567051.0,0.0,241,0.0,0.0
600114.SH,0.0,-482.0,0.0,4,116396327.0,0.0,242,0.0,0.0
600123.SH,0.0,-484.0,0.0,4,151964140.0,0.0,243,0.0,0.0
600157.SH,0.0,-486.0,0.0,4,367772218.0,0.0,244,0.0,0.0
600161.SH,0.0,-488.0,0.0,4,284783896.0,0.0,245,0.0,0.0
600211.SH,0.0,-490.0,0.0,4,271674099.0,0.0,246,0.0,0.0
600233.SH,0.0,-492.0,0.0,4,204537582.0,0.0,247,0.0,0.0
600236.SH,0.0,-494.0,0.0,4,47826739.0,0.0,248,0.0,0.0
600258.SH,0.0,-496.0,0.0,4,409032382.0,0.0,249,0.0,0.0
600267.SH,0.0,-498.0,0.0,4,552354350.0,0.0,250,0.0,0.0
600287.SH,0.0,-500.0,0.0,4,13834829.0,0.0,251,0.0,0.0
600323.SH,0.0,-502.0,0.0,4,60845663.0,0.0,252,0.0,0.0
600339.SH,0.0,-504.0,0.0,4,533283892.0,0.0,253,0.0,0.0
600361.SH,0.0,-506.0,0.0,4,28112554.0,0.0,254,0.0,0.0
600371.SH,0.0,-508.0,0.0,4,33748284.0,0.0,255,0.0,0.0
600382.SH,0.0,-510.0,0.0,4,20903894.0,0.0,256,0.0,0.0
600392.SH,0.0,-512.0,0.0,4,279487669.0,0.0,257,0.0,0.0
600416.SH,0.0,-514.0,0.0,4,129251589.0,0.0,258,0.0,0.0
600438.SH,0.0,-516.0,0.0,4,1348021240.0,0.0,259,0.0,0.0
600469.SH,0.0,-518.0,0.0,4,38158487.0,0.0,260,0.0,0.0
600478.SH,0.0,-520.0,0.0,4,131151541.0,0.0,261,0.0,0.0
600481.SH,0.0,-522.0,0.0,4,509070427.0,0.0,262,0.0,0.0
600520.SH,0.0,-524.0,0.0,4,60218855.0,0.0,263,0.0,0.0
600521.SH,0.0,-526.0,0.0,4,218704169.0,0.0,264,0.0,0.0
600525.SH,0.0,-528.0,0.0,4,145322550.0,0.0,265,0.0,0.0
600578.SH,0.0,-530.0,0.0,4,53660044.0,0.0,266,0.0,0.0
600592.SH,0.0,-532.0,0.0,4,21161541.0,0.0,267,0.0,0.0
600636.SH,0.0,-534.0,0.0,4,121029570.0,0.0,268,0.0,0.0
600673.SH,0.0,-536.0,0.0,4,105482177.0,0.0,269,0.0,0.0
600683.SH,0.0,-538.0,0.0,4,24430260.0,0.0,270,0.0,0.0
600717.SH,0.0,-540.0,0.0,4,190091387.0,0.0,271,0.0,0.0
600740.SH,0.0,-542.0,0.0,4,82748887.0,0.0,272,0.0,0.0
600758.SH,0.0,-544.0,0.0,4,49125156.0,0.0,273,0.0,0.0
600759.SH,0.0,-546.0,-1.0,4,119970889.0,0.0,274,0.0,0.0
600768.SH,0.0,-548.0,-1.0,4,25947564.0,0.0,275,0.0,0.0
600777.SH,0.0,-550.0,0.0,4,409961971.0,0.0,276,0.0,0.0
600780.SH,0.0,-552.0,0.0,4,86662118.0,0.0,277,0.0,0.0
600797.SH,0.0,-554.0,0.0,4,270589036.0,0.0,278,0.0,0.0
600850.SH,0.0,-556.0,-1.0,4,262971489.0,0.0,279,0.0,0.0
600863.SH,0.0,-558.0,0.0,4,586736055.0,0.0,280,0.0,0.0
600877.SH,0.0,-560.0,0.0,4,270579428.0,0.0,281,0.0,0.0
600886.SH,0.0,-562.0,0.0,4,138596715.0,0.0,282,0.0,0.0
600909.SH,0.0,-564.0,0.0,4,382480197.0,0.0,283,0.0,0.0
600929.SH,0.0,-566.0,0.0,4,48885050.0,0.0,284,0.0,0.0
600958.SH,0.0,-568.0,0.0,4,985926654.0,0.0,285,0.0,0.0
600983.SH,0.0,-570.0,0.0,4,25665538.0,0.0,286,0.0,0.0
601012.SH,0.0,-572.0,0.0,4,3258702229.0,0.0,287,0.0,0.0
601028.SH,0.0,-574.0,0.0,4,122595402.0,0.0,288,0.0,0.0
601061.SH,0.0,-576.0,0.0,4,285817215.0,0.0,289,0.0,0.0
601065.SH,0.0,-578.0,0.0,4,101852674.0,0.0,290,0.0,0.0
601066.SH,0.0,-580.0,0.0,4,410630020.0,0.0,291,0.0,0.0
601133.SH,0.0,-582.0,0.0,4,208987886.0,0.0,292,0.0,0.0
601225.SH,0.0,-584.0,0.0,4,688669142.0,0.0,293,0.0,0.0
601336.SH,0.0,-586.0,0.0,4,923137028.0,0.0,294,0.0,0.0
601555.SH,0.0,-588.0,0.0,4,466924220.0,0.0,295,0.0,0.0
601766.SH,0.0,-590.0,0.0,4,917387613.0,0.0,296,0.0,0.0
