,weight,score,udstatus,tradestatus,amt,new_pos,rank,trade_need_todo,cumpos
002496.SZ,0.0,-3326.0,0.0,4,24392270.0,0.0,1664,0.0,0.0
002498.SZ,0.0,-3328.0,0.0,4,47768109.0,0.0,1665,0.0,0.0
002499.SZ,,-3330.0,0.0,0,,0.0,1666,,
002500.SZ,0.0,-3332.0,0.0,4,164409595.0,0.0,1667,0.0,0.0
002501.SZ,0.0,-3334.0,0.0,4,29219534.0,0.0,1668,0.0,0.0
002502.SZ,0.0,-3336.0,0.0,4,106453976.0,0.0,1669,0.0,0.0
002503.SZ,0.0,-3338.0,0.0,4,82653038.0,0.0,1670,0.0,0.0
002504.SZ,0.0,-3340.0,-1.0,4,8964527.0,0.0,1671,0.0,0.0
002505.SZ,0.0,-3342.0,0.0,4,102310297.0,0.0,1672,0.0,0.0
002506.SZ,0.0,-3344.0,0.0,4,146932015.0,0.0,1673,0.0,0.0
002507.SZ,0.0,-3346.0,0.0,4,138605536.0,0.0,1674,0.0,0.0
002508.SZ,0.0,-3348.0,0.0,4,256906540.0,0.0,1675,0.0,0.0
002511.SZ,0.0,-3350.0,0.0,4,205078417.0,0.0,1676,0.0,0.0
002512.SZ,0.0,-3352.0,0.0,4,120793206.0,0.0,1677,0.0,0.0
002513.SZ,0.0,-3354.0,0.0,4,27078503.0,0.0,1678,0.0,0.0
002515.SZ,0.0,-3356.0,0.0,4,116296128.0,0.0,1679,0.0,0.0
002516.SZ,0.0,-3358.0,0.0,4,52289718.0,0.0,1680,0.0,0.0
002520.SZ,0.0,-3360.0,0.0,4,90052926.0,0.0,1681,0.0,0.0
002521.SZ,0.0,-3362.0,0.0,4,21753605.0,0.0,1682,0.0,0.0
002522.SZ,0.0,-3364.0,0.0,4,26843009.0,0.0,1683,0.0,0.0
002523.SZ,0.0,-3366.0,0.0,4,32832859.0,0.0,1684,0.0,0.0
002524.SZ,0.0,-3368.0,0.0,4,64076044.0,0.0,1685,0.0,0.0
002527.SZ,0.0,-3370.0,0.0,4,54183425.0,0.0,1686,0.0,0.0
002528.SZ,0.0,-3372.0,0.0,4,624498758.0,0.0,1687,0.0,0.0
002529.SZ,0.0,-3374.0,0.0,4,66967551.0,0.0,1688,0.0,0.0
002530.SZ,0.0,-3376.0,0.0,4,338932576.0,0.0,1689,0.0,0.0
002531.SZ,0.0,-3378.0,0.0,4,221890182.0,0.0,1690,0.0,0.0
002532.SZ,0.0,-3380.0,0.0,4,218761639.0,0.0,1691,0.0,0.0
002533.SZ,0.0,-3382.0,0.0,4,187916431.0,0.0,1692,0.0,0.0
002534.SZ,0.0,-3384.0,0.0,4,379760048.0,0.0,1693,0.0,0.0
002537.SZ,0.0,-3386.0,0.0,4,229803407.0,0.0,1694,0.0,0.0
002538.SZ,0.0,-3388.0,0.0,4,57207809.0,0.0,1695,0.0,0.0
002539.SZ,0.0,-3390.0,0.0,4,126697721.0,0.0,1696,0.0,0.0
002540.SZ,0.0,-3392.0,0.0,4,43732173.0,0.0,1697,0.0,0.0
002541.SZ,0.0,-3394.0,0.0,4,69043276.0,0.0,1698,0.0,0.0
002542.SZ,0.0,-3396.0,0.0,4,43089284.0,0.0,1699,0.0,0.0
002544.SZ,0.0,-3398.0,0.0,4,271765641.0,0.0,1700,0.0,0.0
002547.SZ,0.0,-3400.0,0.0,4,200706871.0,0.0,1701,0.0,0.0
