,股票代码,accounting_period,序号,股票简称,首次预约时间,一次变更日期,二次变更日期,三次变更日期,实际披露时间,净利润-同比增长,净利润-净利润,净资产收益率,公告日期,trade_date,time_distance,tier,last_period,code,period,ROE,roedf,rnk
0,000728,2019-09-30,1466,国元证券,2019-10-29,,,,2019-10-29,113.248067203534,699721500.0,2.82,2019-10-15,2020-01-10,-73 days,1,2018-09-30,000728,2018-09-30,1.32,1.4999999999999998,0
1,601933,2019-09-30,2817,永辉超市,2019-10-30,,,,2019-10-30,51.137218492947,1538346400.0,7.62,2019-10-22,2020-01-10,-72 days,1,2018-09-30,601933,2018-09-30,5.43,2.1900000000000004,1
