,股票代码,accounting_period,序号,股票简称,首次预约时间,一次变更日期,二次变更日期,三次变更日期,实际披露时间,净利润-同比增长,净利润-净利润,净资产收益率,公告日期,trade_date,time_distance,tier,last_period,code,period,ROE,roedf,rnk
5,603890,2020-06-30,754,春秋电子,2020-08-19,,,,2020-08-19,426.935775988878,136899734.48,8.62,2020-07-08,2020-07-13,37 days,1,2019-06-30,603890,2019-06-30,1.87,6.749999999999999,0
4,603301,2020-03-31,3587,振德医疗,2020-04-30,,,,2020-04-30,180.625261395836,85912862.61,6.13,2020-04-27,2020-07-13,-74 days,1,2019-03-31,603301,2019-03-31,2.75,3.38,1
6,605168,2020-06-30,240,三人行,2020-08-07,,,,2020-08-07,127.755605403799,102721503.39,17.34,2020-07-11,2020-07-13,25 days,1,2019-06-30,605168,2019-06-30,19.79,-2.4499999999999993,2
1,002080,2020-06-30,786,中材科技,2020-08-20,,,,2020-08-20,34.932244765866,884308996.45,7.29,2020-07-08,2020-07-13,38 days,1,2019-06-30,002080,2019-06-30,5.94,1.3499999999999996,3
7,688069,2020-06-30,3603,德林海,2020-08-29,,,,2020-08-29,26.990843851892,44220000.0,,2020-07-06,2020-07-13,47 days,1,2019-06-30,688069,2019-06-30,14.02,,4
0,000591,2020-03-31,1848,太阳能,2020-04-29,,,,2020-04-29,23.117686406964,154658600.49,1.15,2020-04-18,2020-07-13,-75 days,1,2019-03-31,000591,2019-03-31,0.98,0.16999999999999993,5
2,002373,2020-06-30,1669,千方科技,2020-08-26,2020-08-20,,,2020-08-20,22.79873974399,459641700.0,4.97,2020-07-10,2020-07-13,44 days,1,2019-06-30,002373,2019-06-30,4.49,0.47999999999999954,6
3,600603,2020-03-31,3324,广汇物流,2020-04-30,,,,2020-04-30,21.379491299647,138886192.61,2.12,2020-04-18,2020-07-13,-74 days,1,2019-03-31,600603,2019-03-31,1.77,0.3500000000000001,7
